Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2017543860317,1,2,2,2,22,5,3,0,0,1,0,0,9,1,5
2017543860817,1,1,2,1,24,5,2,0,0,1,0,0,9,1,7
2017543870017,1,1,1,1,26,6,3,0,0,0,0,0,9,3,9
2017543876117,1,1,1,2,28,6,3,0,0,0,0,0,9,-1,-1
2017543918417,1,1,1,1,78,11,3,0,0,0,0,0,9,1,7
2017543918417,1,2,2,2,91,11,3,0,0,1,0,0,9,1,7
2017543921817,2,1,1,1,35,6,3,0,0,0,0,0,9,-1,-1
2017543921817,2,2,2,1,38,7,3,0,0,1,0,0,9,-1,-1
2017543925317,2,1,1,1,34,6,2,0,0,0,0,0,20,2,6
2017543927417,2,1,1,1,38,7,3,0,0,0,0,0,1,1,10
2017543934117,2,1,1,1,48,8,3,0,0,0,0,0,3,1,-1
2017543935717,1,1,3,2,6,2,3,5,4,0,0,0,0,3,5
2017543937717,1,1,1,2,19,4,3,0,0,0,0,0,9,2,8
2017543937817,2,1,1,1,14,3,2,0,0,0,0,0,1,1,5
2017543944817,1,1,1,1,31,6,3,0,0,0,0,0,5,2,9
2017543944817,1,2,2,2,30,6,2,0,0,0,0,0,5,1,2
2017543944917,2,1,1,1,59,9,2,0,0,0,0,0,5,2,8
2017543945817,2,1,1,2,54,8,3,0,0,0,0,0,9,3,7
2017543958517,1,1,1,2,49,8,3,0,0,0,0,0,9,1,1
2017543964317,2,1,1,1,52,8,2,0,0,0,0,0,5,1,9
2017543977117,2,1,1,1,21,5,3,0,0,0,0,0,97,1,1
2017543977117,2,2,2,1,29,6,3,0,0,0,0,0,97,2,3
2017543985817,1,1,1,1,42,7,3,0,0,0,0,0,5,1,8
2017543999317,2,1,1,1,16,4,3,0,0,0,0,0,1,3,7
2017544001117,1,1,1,2,46,8,3,0,0,0,0,0,9,1,3
2017544001117,1,2,2,1,51,8,3,0,0,1,0,0,9,1,3
2017544001117,1,3,2,2,6,2,3,0,0,2,0,0,9,1,3
2017544022817,1,1,1,1,18,4,3,0,0,0,0,0,2,1,7
2017544037217,1,1,1,1,30,6,3,0,0,0,0,0,19,1,8
2017544061917,1,1,1,1,29,6,3,0,0,0,0,0,19,1,3
2017544061917,2,2,1,2,37,7,3,0,0,0,0,0,9,1,2
2017544061917,2,3,2,2,11,3,3,0,0,2,0,0,9,1,2
2017544061917,2,4,2,2,9,2,3,0,0,2,0,0,9,1,2
2017544061917,2,5,2,2,11,3,3,0,0,2,0,0,9,1,2
2017544062817,1,1,3,1,11,3,2,5,1,0,0,0,0,3,7
2017544137917,1,1,1,1,60,9,2,0,0,0,0,0,1,3,9
2017544166217,1,1,3,1,43,7,3,5,3,0,0,0,0,1,9
2017544167017,2,1,1,2,47,8,3,0,0,0,0,0,9,3,6
2017544168917,1,1,1,1,17,4,3,0,0,0,0,0,9,3,5
2017544171417,1,1,1,2,59,9,2,0,0,0,0,0,9,1,7
2017544172917,2,1,1,1,72,10,3,0,0,0,0,0,9,3,6
2017544172917,2,2,2,2,73,10,3,0,0,1,0,0,9,3,6
2017544184417,1,1,1,2,30,6,2,0,0,0,0,0,9,1,3
2017544209617,1,1,3,1,16,4,3,9,8,0,0,0,0,3,3
2017544227217,1,1,3,1,7,2,3,6,9,0,0,0,0,1,5
2017544236417,1,1,1,1,18,4,3,0,0,0,0,0,4,1,4
2017544239817,1,1,1,1,73,10,2,0,0,0,0,0,10,1,6
2017544239817,2,2,1,2,21,5,3,0,0,0,0,0,9,1,4
2017544239817,3,3,1,2,44,7,2,0,0,0,0,0,9,1,7
2017544247917,1,1,1,1,20,4,3,0,0,0,0,0,9,1,2
2017544275217,1,1,3,1,28,6,3,9,6,0,0,0,0,1,4
2017544280317,1,1,3,2,37,7,3,6,9,0,0,0,0,2,6
2017544306117,1,1,1,1,48,8,3,0,0,0,0,0,9,1,6
2017544306117,2,2,1,1,21,5,3,0,0,0,0,0,9,1,4
2017544320217,2,1,1,2,35,6,3,0,0,0,0,0,9,1,8
2017544328117,2,1,1,1,43,7,2,0,0,0,0,0,1,1,4
2017544338317,2,1,1,2,29,6,3,0,0,0,0,0,9,3,6
2017544338317,2,2,2,2,58,9,2,0,0,1,0,0,9,3,6
2017544349217,1,1,3,1,28,6,2,10,9,0,0,0,0,2,6
2017544371117,1,1,1,1,30,6,3,0,0,0,0,0,9,1,9
2017544372217,1,1,1,2,26,6,3,0,0,0,0,0,9,1,2
2017544372217,1,2,2,1,24,5,3,0,0,1,0,0,9,1,10
2017544401917,2,1,1,1,37,7,3,0,0,0,0,0,1,-1,-1
2017544402617,1,1,3,1,78,11,2,1,1,0,0,0,0,1,7
2017544413117,1,1,1,1,21,5,3,0,0,0,0,0,19,1,5
2017544413117,2,2,1,2,29,6,3,0,0,0,0,0,9,1,6
2017544434117,2,1,1,1,27,6,3,0,0,0,0,0,3,1,6
2017544435617,2,1,1,1,54,8,3,0,0,0,0,0,1,1,8
2017544439817,1,1,1,1,82,11,3,0,0,0,0,0,90,1,-1
2017544439817,1,2,2,2,70,10,3,0,0,0,0,0,90,1,-1
2017544444917,1,1,3,2,61,9,3,8,8,0,0,0,0,1,8
2017544464117,1,1,1,1,57,9,2,0,0,0,0,0,3,1,3
2017544468417,1,1,1,2,37,7,3,0,0,0,0,0,9,1,8
2017544468417,2,2,1,2,69,10,2,0,0,0,0,0,9,3,7
2017544468917,1,1,1,1,35,6,2,0,0,0,0,0,5,3,9
2017544480617,1,1,1,2,69,10,3,0,0,0,0,0,9,1,6
2017544481617,1,1,3,1,15,3,3,5,3,0,0,0,0,1,7
2017544481717,1,1,1,1,50,8,3,0,0,0,0,0,9,2,8
2017544488317,2,1,1,2,36,7,3,0,0,0,0,0,9,3,8
2017544488317,3,2,1,2,21,5,3,0,0,0,0,0,9,2,10
2017544508017,2,1,1,1,36,7,3,0,0,0,0,0,9,1,2
2017544513517,1,1,1,2,57,9,3,0,0,0,0,0,9,3,7
2017544518417,2,1,1,1,20,4,3,0,0,0,0,0,1,1,8
2017544537717,1,1,3,2,55,8,2,4,1,0,0,0,0,1,9
2017544539117,1,1,1,1,87,11,3,0,0,0,0,0,9,1,5
2017544540617,2,1,1,1,50,8,3,0,0,0,0,0,1,3,8
2017544542417,1,1,2,1,44,7,3,0,0,0,0,0,19,1,1
2017544543217,2,1,1,2,49,8,3,0,0,0,0,0,9,1,8
2017544544017,1,1,1,1,17,4,3,0,0,0,0,0,9,3,5
2017544544017,1,3,2,2,16,4,3,0,0,1,0,0,9,3,5
2017544544017,2,2,1,1,35,6,3,0,0,0,0,0,9,1,3
2017544572817,1,1,1,1,78,11,3,0,0,0,0,0,9,2,8
2017544572817,1,2,2,2,77,11,3,0,0,1,0,0,9,2,8
2017544573917,1,1,2,2,20,4,3,0,0,1,0,0,9,1,1
2017544575017,1,1,1,1,18,4,3,0,0,0,0,0,3,2,7
2017544591317,2,1,1,1,15,3,3,0,0,0,0,0,1,1,6
2017544595617,2,1,1,2,45,7,3,0,0,0,0,0,1,1,6
2017544605717,2,1,1,2,74,10,3,0,0,0,0,0,9,1,7
2017544622617,2,1,1,1,36,7,3,0,0,0,0,0,9,3,8
2017544627317,1,1,1,1,27,6,2,0,0,0,0,0,9,3,9
2017544647817,2,1,1,1,60,9,2,0,0,0,0,0,4,1,6
2017544658317,1,1,1,2,43,7,3,0,0,0,0,0,4,1,7
2017544660717,1,1,1,2,54,8,3,0,0,0,0,0,9,1,5
2017544660717,2,2,1,2,38,7,3,0,0,0,0,0,9,3,9
2017544662917,1,1,1,1,24,5,3,0,0,0,0,0,9,1,3
2017544662917,2,2,1,2,33,6,3,0,0,0,0,0,9,1,6
2017544696417,1,1,1,1,31,6,2,0,0,0,0,0,3,1,4
2017544708017,1,2,2,2,21,5,3,0,0,1,0,0,9,3,4
2017544708017,3,1,1,2,26,6,3,0,0,0,0,0,9,1,8
2017544718017,2,1,1,1,13,3,3,0,0,0,0,0,1,1,9
2017544718517,1,1,1,2,18,4,3,0,0,0,0,0,9,3,7
2017544718517,2,2,2,2,24,5,3,0,0,1,0,0,9,2,6
2017544740817,1,1,1,1,32,6,3,0,0,0,0,0,9,2,7
2017544740817,1,2,2,2,31,6,3,0,0,1,0,0,9,2,7
2017544751617,1,1,1,2,36,7,3,0,0,0,0,0,9,3,9
2017544762517,2,1,1,1,49,8,3,0,0,0,0,0,9,1,2
2017544768117,2,1,1,2,37,7,3,0,0,0,0,0,9,2,4
2017544781417,1,1,1,1,34,6,3,0,0,0,0,0,19,1,8
2017544791017,1,1,1,1,26,6,3,0,0,0,0,0,5,3,6
2017544810017,2,1,1,1,12,3,3,0,0,0,0,0,1,1,2
2017544814217,2,1,1,1,53,8,2,0,0,0,0,0,1,2,7
2017544821617,1,1,1,1,67,10,3,0,0,0,0,0,19,1,5
2017544832117,2,1,2,2,22,5,3,0,0,1,0,0,9,3,7
2017544832217,1,1,1,2,82,11,3,0,0,0,0,0,9,3,7
2017544832217,2,2,2,2,42,7,3,0,0,1,0,0,9,1,3
2017544832917,2,1,1,1,16,4,3,0,0,0,0,0,2,3,6
2017544853517,2,1,1,1,63,9,3,0,0,0,0,0,1,1,10
2017544854617,2,1,1,1,46,8,3,0,0,0,0,0,1,1,10
2017544855717,2,1,1,1,52,8,3,0,0,0,0,0,1,3,8
2017544856717,2,1,1,1,35,6,3,0,0,0,0,0,9,1,2
2017544885517,2,1,1,1,51,8,3,0,0,0,0,0,1,1,2
2017544885917,1,1,1,2,28,6,3,0,0,0,0,0,9,3,6
2017544890117,1,1,1,2,36,7,3,0,0,0,0,0,9,1,3
2017544890117,1,2,2,2,15,3,3,0,0,1,0,0,9,1,3
2017544890217,1,1,1,1,37,7,3,0,0,0,0,0,9,1,10
2017544905717,2,1,1,1,25,5,3,0,0,0,0,0,9,1,7
2017544912617,1,1,1,2,79,11,3,0,0,0,0,0,9,3,6
2017544915717,2,1,1,2,28,6,3,0,0,0,0,0,9,1,7
2017544917017,1,1,1,1,57,9,2,0,0,0,0,0,9,1,2
2017544917017,1,3,2,1,31,6,2,0,0,1,0,0,9,1,2
2017544917017,2,2,1,1,53,8,2,0,0,0,0,0,9,1,8
2017544918217,1,1,1,1,17,4,3,0,0,0,0,0,9,3,7
2017544925517,1,2,2,2,12,3,3,0,0,1,0,0,9,1,2
2017544925517,2,1,1,1,59,9,3,0,0,0,0,0,9,1,10
2017544925517,2,3,2,2,27,6,3,0,0,2,0,0,9,1,4
2017544936717,1,1,1,1,44,7,3,0,0,0,0,0,9,1,2
2017544936717,1,3,2,2,35,6,3,0,0,1,0,0,9,1,2
2017544936717,2,2,1,2,42,7,3,0,0,0,0,0,9,1,2
2017544979117,2,1,1,1,27,6,3,0,0,0,0,0,9,1,5
2017544985417,1,1,1,1,24,5,3,0,0,0,0,0,9,1,6
2017544985417,1,2,2,1,19,4,3,0,0,1,0,0,9,1,6
2017544987717,1,1,1,2,51,8,3,0,0,0,0,0,9,1,10
2017545026617,2,1,1,1,29,6,3,0,0,0,0,0,1,1,10
2017545028317,5,1,1,1,47,8,2,0,0,0,0,0,19,2,8
2017545036217,1,1,1,1,89,11,3,0,0,0,0,0,9,2,10
2017545064717,2,1,1,2,32,6,3,0,0,0,0,0,9,1,4
2017545065217,1,1,1,2,41,7,3,0,0,0,0,0,8,2,6
2017545065217,1,3,2,1,6,2,3,0,0,2,0,0,8,3,7
2017545065217,2,2,1,1,29,6,3,0,0,0,0,0,9,1,9
2017545077117,1,1,1,2,23,5,3,0,0,0,0,0,9,2,10
2017545082817,1,1,3,1,12,3,2,5,1,0,0,0,0,1,9
2017545088017,1,1,1,1,37,7,3,0,0,0,0,0,9,3,8
2017545093817,2,1,1,2,19,4,3,0,0,0,0,0,1,1,3
2017545105317,2,1,1,2,56,9,3,0,0,0,0,0,3,3,6
2017545129817,2,1,1,1,19,4,3,0,0,0,0,0,19,1,2
2017545133817,1,1,1,2,19,4,3,0,0,0,0,0,9,1,10
2017545149817,1,1,1,1,45,7,3,0,0,0,0,0,19,1,6
2017545151617,1,1,1,1,22,5,3,0,0,0,0,0,9,1,3
2017545151617,2,2,1,2,39,7,2,0,0,0,0,0,9,1,3
2017545151617,2,3,2,1,45,7,3,0,0,2,0,0,9,1,3
2017545177617,3,1,1,2,80,11,3,0,0,0,0,0,9,2,4
2017545182317,1,1,1,1,48,8,1,0,0,0,0,0,5,1,8
2017545182817,1,1,1,1,23,5,3,0,0,0,0,0,9,2,4
2017545227517,1,1,1,1,64,9,3,0,0,0,0,0,9,3,8
2017545227517,2,2,1,1,35,6,3,0,0,0,0,0,9,2,6
2017545230717,2,1,1,2,49,8,3,0,0,0,0,0,9,3,6
2017545233517,2,1,1,1,40,7,3,0,0,0,0,0,1,1,8
2017545242217,1,1,1,1,29,6,3,0,0,0,0,0,9,1,2
2017545255017,2,1,1,2,37,7,3,0,0,0,0,0,9,1,7
2017545265817,1,1,3,2,24,5,3,6,9,0,0,0,0,1,3
2017545266817,1,1,1,1,17,4,3,0,0,0,0,0,9,1,4
2017545277717,2,1,1,1,30,6,3,0,0,0,0,0,4,1,1
2017545303017,1,1,1,2,21,5,3,0,0,0,0,0,9,2,7
2017545341017,2,1,1,1,46,8,3,0,0,0,0,0,1,1,6
2017545343617,1,1,1,1,54,8,2,0,0,0,0,0,5,3,6
2017545344017,1,1,1,2,57,9,3,0,0,0,0,0,1,2,8
2017545346717,1,1,1,1,69,10,3,0,0,0,0,0,9,1,10
2017545346717,1,4,2,2,68,10,2,0,0,1,0,0,9,1,10
2017545346717,2,2,1,1,21,5,3,0,0,0,0,0,9,1,10
2017545346717,2,5,2,2,19,4,3,0,0,1,0,0,9,2,7
2017545346717,3,3,1,1,48,8,3,0,0,0,0,0,19,1,9
2017545355117,1,1,1,2,49,8,3,0,0,0,0,0,9,3,6
2017545362017,1,1,1,2,29,6,3,0,0,0,0,0,9,1,4
2017545370417,1,1,3,1,9,2,2,5,1,0,0,0,0,1,7
2017545372517,1,1,1,1,23,5,2,0,0,0,0,0,1,1,6
2017545398017,2,1,2,2,9,2,3,0,0,2,0,0,9,1,1
2017545404317,1,1,2,2,1,1,3,0,0,2,0,0,9,-1,-1
2017545410717,2,1,1,2,28,6,2,0,0,0,0,0,1,1,4
2017545419617,1,1,1,1,17,4,3,0,0,0,0,0,9,1,10
2017545419617,1,2,2,1,18,4,3,0,0,1,0,0,9,2,10
2017545427517,1,1,1,1,26,6,3,0,0,0,0,0,9,1,4
2017545427517,1,3,2,1,26,6,3,0,0,2,0,0,9,1,7
2017545427517,1,4,2,2,41,7,3,0,0,1,0,0,9,1,-1
2017545427517,2,2,1,2,41,7,3,0,0,0,0,0,9,1,9
2017545427517,2,5,2,1,38,7,2,0,0,1,0,0,9,1,9
2017545427517,2,6,2,1,8,2,3,0,0,2,0,0,9,1,9
2017545431917,1,1,1,2,36,7,3,0,0,0,0,0,9,3,9
2017545435617,2,1,1,1,17,4,3,0,0,0,0,0,1,1,3
2017545436217,1,1,2,2,18,4,3,0,0,1,0,0,9,1,7
2017545439017,1,1,1,2,26,6,3,0,0,0,0,0,9,1,6
2017545440817,1,1,1,1,28,6,3,0,0,0,0,0,9,1,8
2017545440817,2,2,1,1,18,4,3,0,0,0,0,0,9,1,1
2017545440817,2,3,2,1,18,4,3,0,0,1,0,0,9,1,7
2017545443417,2,1,1,1,63,9,3,0,0,0,0,0,1,3,8
2017545464117,1,1,1,2,85,11,2,0,0,0,0,0,9,3,6
2017545467217,2,1,1,1,37,7,3,0,0,0,0,0,9,1,5
2017545467717,1,1,1,2,33,6,3,0,0,0,0,0,9,1,10
2017545467717,2,2,1,1,71,10,3,0,0,0,0,0,9,1,8
2017545467717,2,4,2,2,69,10,3,0,0,1,0,0,9,1,8
2017545467717,3,3,1,1,69,10,3,0,0,0,0,0,9,3,6
2017545470017,1,1,1,1,21,5,3,0,0,0,0,0,9,1,1
2017545470017,1,2,2,2,18,4,3,0,0,1,0,0,9,1,8
2017545472317,1,1,1,1,20,4,3,0,0,0,0,0,2,2,7
2017545474017,1,4,2,1,40,7,3,0,0,1,0,0,9,1,1
2017545474017,2,1,1,1,34,6,3,0,0,0,0,0,9,3,7
2017545474017,3,2,1,1,24,5,3,0,0,0,0,0,9,1,8
2017545474017,4,3,1,1,36,7,2,0,0,0,0,0,9,1,5
2017545477017,2,1,1,1,25,5,3,0,0,0,0,0,3,1,1
2017545484417,2,1,1,1,52,8,3,0,0,0,0,0,1,1,8
2017545500717,1,1,1,1,31,6,3,0,0,0,0,0,9,1,7
2017545505617,1,1,1,2,33,6,3,0,0,0,0,0,9,3,6
2017545505617,2,2,1,1,56,9,3,0,0,0,0,0,9,2,6
2017545515317,2,1,1,2,55,8,2,0,0,0,0,0,5,1,4
2017545516117,1,1,1,1,39,7,3,0,0,0,0,0,9,3,8
2017545526117,1,1,1,1,75,10,3,0,0,0,0,0,9,1,8
2017545526117,1,2,2,2,71,10,3,0,0,1,0,0,9,1,8
2017545532417,1,1,3,2,17,4,3,9,5,0,0,0,0,1,9
2017545537417,1,1,1,2,53,8,3,0,0,0,0,0,9,1,8
2017545568417,1,1,1,2,45,7,3,0,0,0,0,0,9,1,10
2017545598417,2,1,1,1,35,6,2,0,0,0,0,0,3,1,7
2017545601317,1,1,1,2,55,8,3,0,0,0,0,0,9,3,6
2017545613317,1,1,3,2,45,7,3,5,1,0,0,0,0,1,10
2017545632217,1,1,2,2,9,2,3,0,0,1,0,0,9,2,8
2017545632217,1,2,2,1,5,1,3,0,0,2,0,0,9,2,8
2017545632217,2,3,1,1,37,7,3,0,0,0,0,0,9,1,10
2017545644817,1,1,3,1,62,9,3,4,1,0,0,0,0,1,8
2017545649017,1,1,2,2,6,2,3,0,0,2,0,0,9,1,5
2017545661917,1,1,1,1,42,7,3,0,0,0,0,0,9,-1,-1
2017545661917,2,2,1,1,42,7,3,0,0,0,0,0,9,3,6
2017545661917,2,3,2,2,29,6,3,0,0,1,0,0,9,3,6
2017545661917,2,4,2,2,7,2,3,0,0,2,0,0,9,3,6
2017545661917,2,5,2,1,4,1,3,0,0,2,0,0,9,3,6
2017545661917,2,6,2,2,11,3,3,0,0,2,0,0,9,3,6
2017545712817,1,1,1,1,54,8,3,0,0,0,0,0,9,2,9
2017545712817,3,2,1,1,47,8,3,0,0,0,0,0,10,1,7
2017545727617,1,1,1,1,43,7,2,0,0,0,0,0,5,1,2
2017545731517,1,1,1,1,22,5,3,0,0,0,0,0,9,1,2
2017545754717,2,1,2,2,89,11,3,0,0,0,4,0,11,1,8
2017545761217,2,1,1,1,31,6,3,0,0,0,0,0,1,1,9
2017545764817,1,1,2,1,9,2,3,0,0,2,0,0,9,1,-1
2017545769317,1,1,1,2,18,4,3,0,0,0,0,0,9,1,2
2017545769317,2,2,1,1,37,7,3,0,0,0,0,0,19,1,4
2017545769317,2,3,2,1,8,2,3,0,0,0,0,0,19,1,4
2017545769617,1,1,1,2,57,9,3,0,0,0,0,0,9,2,5
2017545769617,2,2,1,2,53,8,3,0,0,0,0,0,9,1,9
2017545772617,1,1,1,1,23,5,2,0,0,0,0,0,3,2,6
2017545777917,1,1,2,1,21,5,3,0,0,1,0,0,9,2,8
2017545787617,1,1,1,1,42,7,2,0,0,0,0,0,9,3,7
2017545787617,1,2,2,2,40,7,3,0,0,1,0,0,9,3,7
2017545790717,2,1,1,2,53,8,3,0,0,0,0,0,9,1,7
2017545790717,2,4,2,2,52,8,3,0,0,1,0,0,9,1,3
2017545790717,3,2,1,2,25,5,3,0,0,0,0,0,9,1,2
2017545790717,3,3,2,1,29,6,3,0,0,1,0,0,9,1,2
2017545792917,1,1,1,1,57,9,3,0,0,0,0,0,9,1,9
2017545792917,2,2,1,2,58,9,3,0,0,0,0,0,9,3,7
2017545792917,3,3,1,1,67,10,3,0,0,0,0,0,9,1,6
2017545792917,3,4,2,2,58,9,3,0,0,1,0,0,9,1,6
2017545800417,1,1,1,1,24,5,3,0,0,0,0,0,9,1,4
2017545800817,1,1,1,1,41,7,3,0,0,0,0,0,21,1,8
2017545800817,2,2,1,1,21,5,3,0,0,0,0,0,21,1,6
2017545800817,3,3,1,1,51,8,3,0,0,0,0,0,21,1,2
2017545802317,2,1,2,2,13,3,3,0,0,2,0,0,9,1,2
2017545806717,1,1,3,2,6,2,3,6,9,0,0,0,0,1,6
2017545831617,3,1,2,2,27,6,3,0,0,1,0,0,9,1,4
2017545844917,2,1,1,1,48,8,3,0,0,0,0,0,2,1,7
2017545859017,2,1,1,1,55,8,3,0,0,0,0,0,9,1,8
2017545868017,2,1,1,1,13,3,3,0,0,0,0,0,1,1,9
2017545874217,1,1,1,1,77,11,3,0,0,0,0,0,9,1,10
2017545874217,1,3,2,2,82,11,3,0,0,1,0,0,9,1,10
2017545874217,2,2,1,2,50,8,3,0,0,0,0,0,9,3,7
2017545901517,1,1,2,2,49,8,3,0,0,1,0,0,9,1,6
2017545903917,1,1,1,1,48,8,2,0,0,0,0,0,9,1,6
2017545909317,2,1,1,1,62,9,2,0,0,0,0,0,1,1,10
2017545932717,1,1,1,1,23,5,3,0,0,0,0,0,9,3,6
2017545932717,1,2,2,2,23,5,3,0,0,1,0,0,9,1,5
2017545932717,1,3,2,1,22,5,2,0,0,2,0,0,9,1,5
2017545933817,1,1,1,1,34,6,3,0,0,0,0,0,9,3,6
2017545933817,1,2,2,1,27,6,3,0,0,1,0,0,9,3,6
2017545943217,2,1,1,1,16,4,3,0,0,0,0,0,2,3,3
2017545943817,1,1,1,1,57,9,2,0,0,0,0,0,3,2,9
2017545944617,1,1,1,1,17,4,3,0,0,0,0,0,9,1,6
2017545944717,2,1,2,2,17,4,3,0,0,2,0,0,9,1,10
2017545950517,1,1,1,1,23,5,3,0,0,0,0,0,9,1,9
2017545950517,2,2,1,1,49,8,3,0,0,0,0,0,9,1,7
2017545950517,2,3,2,2,50,8,3,0,0,2,0,0,9,1,7
2017545963017,1,1,1,2,21,5,3,0,0,0,0,0,9,2,10
2017545965517,1,1,3,2,60,9,3,6,9,0,0,0,0,1,5
2017545967617,1,1,3,1,15,3,2,5,1,0,0,0,0,3,6
2017545983617,3,1,1,1,34,6,2,0,0,0,0,0,5,2,7
2017545986517,1,1,1,1,23,5,3,0,0,0,0,0,5,3,9
2017546002917,2,1,1,2,28,6,2,0,0,0,0,0,1,1,2
2017546020917,1,1,1,2,27,6,3,0,0,0,0,0,9,1,7
2017546022817,1,1,1,1,17,4,3,0,0,0,0,0,2,1,2
2017546023917,1,1,1,1,20,4,3,0,0,0,0,0,3,2,6
2017546024417,2,2,1,1,50,8,3,0,0,0,0,0,9,-1,-1
2017546024417,4,1,1,1,57,9,3,0,0,0,0,0,9,1,10
2017546028717,1,1,1,2,73,10,1,0,0,0,0,0,9,3,6
2017546028717,2,2,1,1,36,7,3,0,0,0,0,0,9,1,8
2017546040617,1,1,1,1,60,9,3,0,0,0,0,0,21,1,2
2017546049117,1,1,1,1,29,6,3,0,0,0,0,0,9,1,7
2017546062517,2,1,1,1,45,7,3,0,0,0,0,0,1,1,8
2017546091517,2,1,1,1,53,8,3,0,0,0,0,0,1,1,8
2017546103517,1,1,1,1,25,5,3,0,0,0,0,0,19,1,4
2017546103517,2,2,1,2,26,6,3,0,0,0,0,0,9,3,6
2017546121817,2,1,1,2,36,7,3,0,0,0,0,0,9,2,9
2017546121817,2,3,2,1,4,1,3,0,0,2,0,0,9,2,9
2017546121817,3,2,1,1,34,6,3,0,0,0,0,0,9,3,8
2017546121817,3,4,2,1,9,2,3,0,0,1,0,0,9,3,6
2017546128817,1,1,1,2,77,11,3,0,0,0,0,0,9,3,6
2017546128817,2,2,1,1,59,9,3,0,0,0,0,0,9,2,5
2017546145017,1,1,1,2,52,8,3,0,0,0,0,0,9,2,7
2017546151717,1,1,1,1,56,9,3,0,0,0,0,0,9,1,8
2017546151717,1,2,2,2,54,8,3,0,0,1,0,0,9,1,8
2017546157917,2,1,1,1,36,7,2,0,0,0,0,0,1,3,8
2017546160417,1,1,1,1,55,8,3,0,0,0,0,0,5,1,5
2017546165817,1,1,1,1,23,5,2,0,0,0,0,0,5,1,8
2017546165917,1,1,1,1,59,9,3,0,0,0,0,0,5,1,6
2017546166017,2,1,2,2,9,2,3,0,0,1,0,0,9,1,4
2017546167817,1,1,1,1,17,4,3,0,0,0,0,0,1,1,3
2017546171117,2,1,1,2,29,6,3,0,0,0,0,0,9,2,6
2017546224217,1,1,1,1,60,9,3,0,0,0,0,0,9,1,1
2017546229517,1,1,1,2,41,7,3,0,0,0,0,0,9,3,9
2017546229517,2,2,1,1,32,6,3,0,0,0,0,0,19,1,4
2017546242617,2,1,1,1,31,6,3,0,0,0,0,0,9,1,2
2017546255017,2,1,1,1,68,10,3,0,0,0,0,0,1,1,2
2017546255217,2,1,1,2,44,7,3,0,0,0,0,0,1,1,6
2017546278317,1,1,1,1,42,7,3,0,0,0,0,0,9,1,7
2017546287217,1,1,1,1,54,8,2,0,0,0,0,0,9,3,7
2017546287217,3,2,1,1,34,6,3,0,0,0,0,0,9,3,6
2017546287217,4,3,1,1,45,7,3,0,0,0,0,0,19,1,5
2017546288117,1,1,1,1,35,6,3,0,0,0,0,0,5,2,7
2017546290417,2,1,1,2,47,8,3,0,0,0,0,0,9,3,6
2017546294317,1,1,1,1,24,5,2,0,0,0,0,0,3,1,8
2017546303117,1,1,1,1,26,6,1,0,0,0,0,0,4,1,8
2017546303117,1,2,2,1,18,4,1,0,0,0,0,0,4,1,8
2017546313617,2,1,1,1,31,6,3,0,0,0,0,0,1,1,3
2017546323517,1,1,1,1,68,10,3,0,0,0,0,0,9,3,5
2017546324417,1,1,1,2,27,6,3,0,0,0,0,0,9,1,9
2017546331417,2,1,1,1,66,10,3,0,0,0,0,0,9,1,2
2017546331417,2,2,2,2,71,10,3,0,0,1,0,0,9,1,2
2017546343817,1,1,1,1,28,6,3,0,0,0,0,0,9,1,4
2017546349417,1,1,3,2,58,9,3,9,8,0,0,0,0,3,6
2017546354717,2,1,1,1,46,8,3,0,0,0,0,0,4,1,2
2017546364017,1,1,1,1,24,5,2,0,0,0,0,0,9,3,7
2017546392917,1,1,1,2,51,8,3,0,0,0,0,0,9,1,8
2017546392917,1,2,2,2,13,3,3,0,0,1,0,0,9,1,8
2017546396317,1,1,1,2,40,7,3,0,0,0,0,0,19,1,8
2017546396317,2,2,1,2,59,9,3,0,0,0,0,0,9,1,8
2017546396317,2,3,2,1,72,10,3,0,0,1,0,0,9,1,8
2017546421117,1,1,3,1,9,2,2,2,2,0,0,0,0,1,4
2017546427817,1,1,1,1,34,6,3,0,0,0,0,0,9,1,7
2017546427817,1,2,2,1,33,6,3,0,0,1,0,0,9,1,8
2017546440617,1,1,1,2,72,10,2,0,0,0,0,0,9,2,9
2017546443217,3,1,2,2,26,6,3,0,0,1,0,0,9,1,7
2017546447017,2,1,1,1,25,5,2,0,0,0,0,0,4,1,5
2017546447017,2,2,2,1,24,5,3,0,0,0,0,0,4,1,6
2017546448717,2,1,1,2,63,9,2,0,0,0,0,0,9,3,7
2017546461817,1,1,1,2,60,9,3,0,0,0,0,0,9,1,6
2017546480217,1,1,1,1,24,5,3,0,0,0,0,0,9,2,4
2017546480217,1,2,2,1,25,5,3,0,0,2,0,0,9,2,4
2017546502017,2,1,1,1,25,5,2,0,0,0,0,0,1,2,9
2017546506617,2,1,1,2,50,8,3,0,0,0,0,0,9,2,9
2017546511517,1,1,1,1,17,4,3,0,0,0,0,0,2,1,5
