Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2014921401276,1,1,3,1,61,9,3,1,1,0,0,0,0,3
2014921401278,1,1,3,1,19,4,3,4,1,0,0,0,0,2
2014921401279,1,1,3,1,28,6,3,4,1,0,0,0,0,1
2014921401280,2,1,1,2,47,8,3,0,0,0,0,0,9,2
2014921401281,1,1,2,1,21,5,3,0,0,0,4,0,10,-1
2014921401281,1,2,2,1,21,5,3,0,0,0,4,0,10,-1
2014921401281,1,3,2,1,21,5,3,0,0,0,4,0,10,-1
2014921401282,1,1,1,1,47,8,3,0,0,0,0,0,9,-1
2014921401282,1,3,2,1,47,8,3,0,0,1,0,0,9,-1
2014921401282,2,2,1,2,19,4,2,0,0,0,0,0,9,-1
2014921401284,1,1,2,1,25,5,2,0,0,1,0,0,19,1
2014921401284,1,2,2,1,22,5,2,0,0,2,0,0,19,3
2014921401285,2,1,2,1,32,6,3,0,0,1,0,0,19,1
2014921401286,1,3,1,2,34,6,2,0,0,0,0,0,9,-1
2014921401286,2,1,1,1,61,9,1,0,0,0,0,0,9,3
2014921401286,2,2,2,2,50,8,2,0,0,1,0,0,9,3
2014921401287,2,1,1,2,32,6,3,0,0,0,0,0,1,1
2014921401295,1,1,1,1,24,5,2,0,0,0,0,0,5,1
2014921401298,2,1,1,1,47,8,3,0,0,0,0,0,1,1
2014921401299,2,1,1,1,34,6,3,0,0,0,0,0,98,3
2014921401301,1,1,2,2,56,9,3,0,0,2,0,0,9,1
2014921401303,1,1,1,1,21,5,3,0,0,0,0,0,9,3
2014921401306,1,1,1,1,26,6,2,0,0,0,0,0,9,3
2014921401306,2,2,1,1,47,8,3,0,0,0,0,0,19,3
2014921401307,1,1,2,1,28,6,3,0,0,1,0,0,9,1
2014921401308,1,1,1,2,30,6,2,0,0,0,0,0,9,3
2014921401309,2,1,1,2,74,10,2,0,0,0,0,0,9,1
2014921401310,2,1,1,1,40,7,3,0,0,0,0,0,3,1
2014921401313,2,1,1,1,27,6,2,0,0,0,0,0,1,1
2014921401315,1,1,1,2,53,8,3,0,0,0,0,0,9,2
2014921401315,2,2,1,1,44,7,3,0,0,0,0,0,9,3
2014921401316,2,1,1,1,48,8,3,0,0,0,0,0,1,3
2014921401317,2,1,1,2,27,6,3,0,0,0,0,0,9,1
2014921401318,1,1,1,1,41,7,2,0,0,0,0,0,9,1
2014921401318,2,2,1,2,21,5,3,0,0,0,0,0,9,2
2014921401319,1,1,2,2,17,4,2,0,0,1,0,0,9,-1
2014921401319,1,2,2,1,16,4,3,0,0,2,0,0,9,1
2014921401319,1,3,1,1,18,4,3,0,0,0,0,0,9,1
2014921401323,1,1,1,1,26,6,2,0,0,0,0,0,5,1
2014921401323,1,2,2,1,19,4,2,0,0,1,0,0,5,1
2014921401329,1,1,1,1,25,5,3,0,0,0,0,0,4,-1
2014921401330,1,1,1,1,28,6,2,0,0,0,0,0,5,3
2014921401331,2,1,1,1,47,8,3,0,0,0,0,0,9,3
2014921401336,1,1,1,1,22,5,2,0,0,0,0,0,5,1
2014921401340,1,1,1,2,24,5,3,0,0,0,0,0,5,3
2014921401344,1,1,1,1,34,6,3,0,0,0,0,0,5,1
2014921401347,2,1,1,1,24,5,2,0,0,0,0,0,3,3
2014921401349,1,1,3,1,56,9,3,5,1,0,0,0,0,1
2014921401350,1,1,1,1,62,9,3,0,0,0,0,0,5,3
2014921401351,2,1,1,2,25,5,3,0,0,0,0,0,9,-1
2014921401353,1,1,1,1,28,6,3,0,0,0,0,0,9,3
2014921401354,1,1,1,2,57,9,3,0,0,0,0,0,9,3
2014921401354,2,2,1,1,58,9,3,0,0,0,0,0,19,3
2014921401355,1,1,1,2,67,10,2,0,0,0,0,0,9,1
2014921401355,1,2,2,2,39,7,2,0,0,1,0,0,9,3
2014921401356,1,1,3,2,88,11,2,9,9,0,0,0,0,3
2014921401357,2,1,1,1,53,8,2,0,0,0,0,0,5,3
2014921401358,1,1,1,1,45,7,3,0,0,0,0,0,9,1
2014921401361,1,1,1,1,64,9,3,0,0,0,0,0,9,3
2014921401364,2,1,1,1,26,6,3,0,0,0,0,0,19,1
2014921401374,1,1,3,1,61,9,3,1,3,0,0,0,0,1
2014921401379,1,1,1,2,60,9,2,0,0,0,0,0,9,3
2014921401379,1,2,2,2,33,6,3,0,0,1,0,0,9,3
2014921401379,2,3,1,1,18,4,3,0,0,0,0,0,9,3
2014921401382,1,1,1,2,75,10,3,0,0,0,0,0,9,2
2014921401386,2,1,1,1,26,6,3,0,0,0,0,0,9,1
2014921401387,1,1,1,2,17,4,3,0,0,0,0,0,9,2
2014921401390,2,1,1,2,21,5,3,0,0,0,0,0,1,1
2014921401392,1,1,3,1,80,11,2,5,2,0,0,0,0,1
2014921401393,2,1,1,1,24,5,3,0,0,0,0,0,5,3
2014921401394,1,1,1,2,19,4,3,0,0,0,0,0,9,3
2014921401395,2,1,1,1,36,7,3,0,0,0,0,0,9,1
2014921401396,1,1,1,1,47,8,3,0,0,0,0,0,9,1
2014921401398,1,1,1,1,35,6,3,0,0,0,0,0,5,3
2014921401398,1,2,3,2,16,4,3,8,9,0,0,0,0,1
2014921401399,1,1,1,1,43,7,3,0,0,0,0,0,9,3
2014921401404,2,1,1,2,30,6,2,0,0,0,0,0,9,1
2014921401405,1,1,3,2,32,6,1,5,1,0,0,0,0,1
2014921401406,1,1,1,1,56,9,3,0,0,0,0,0,9,3
2014921401407,2,1,1,1,42,7,3,0,0,0,0,0,9,2
2014921401408,1,1,2,1,35,6,3,0,0,0,0,0,3,1
2014921401409,2,1,1,1,24,5,2,0,0,0,0,0,5,1
2014921401419,1,1,1,2,28,6,2,0,0,0,0,0,1,1
2014921401420,1,1,3,1,35,6,3,10,3,0,0,0,0,1
2014921401421,1,1,1,2,26,6,3,0,0,0,0,0,9,-1
2014921401422,1,1,3,1,82,11,1,1,3,0,0,0,0,3
2014921401426,1,1,1,2,81,11,3,0,0,0,0,0,9,1
2014921401427,1,1,1,1,55,8,2,0,0,0,0,0,9,1
2014921401427,2,2,1,1,42,7,3,0,0,0,0,0,9,3
2014921401428,1,1,3,1,30,6,3,5,9,0,0,0,0,-1
2014921401429,1,1,1,1,19,4,2,0,0,0,0,0,9,3
2014921401432,1,1,1,1,12,3,3,0,0,0,0,0,1,1
2014921401433,1,1,1,1,19,4,3,0,0,0,0,0,3,1
2014921401438,1,1,2,1,21,5,3,0,0,2,0,0,9,3
2014921401438,1,2,2,2,19,4,3,0,0,1,0,0,9,1
2014921401438,1,3,2,2,17,4,3,0,0,2,0,0,9,3
2014921401439,2,1,1,1,35,6,2,0,0,0,0,0,1,-1
2014921401441,1,1,1,2,92,11,3,0,0,0,0,0,9,-1
2014921401443,1,1,1,1,31,6,2,0,0,0,0,0,1,1
2014921401445,1,1,1,2,27,6,3,0,0,0,0,0,9,3
2014921401445,2,2,1,1,48,8,3,0,0,0,0,0,17,1
2014921401448,1,1,3,1,30,6,3,1,1,0,0,0,0,1
2014921401451,1,1,3,2,25,5,3,1,3,0,0,0,0,1
2014921401454,1,1,3,2,49,8,3,1,1,0,0,0,0,3
2014921401455,2,1,1,1,23,5,3,0,0,0,0,0,97,1
2014921401457,1,1,1,1,75,10,3,0,0,0,0,0,9,3
2014921401459,1,1,1,1,71,10,1,0,0,0,0,0,9,3
2014921401459,2,2,1,1,28,6,3,0,0,0,0,0,9,1
2014921401461,1,1,1,1,66,10,3,0,0,0,0,0,20,2
2014921401462,1,1,3,2,46,8,2,5,1,0,0,0,0,1
2014921401463,2,1,1,2,22,5,3,0,0,0,0,0,1,1
2014921401465,1,2,1,1,65,9,3,0,0,0,0,0,9,1
2014921401465,2,1,1,1,48,8,2,0,0,0,0,0,9,3
2014921401467,1,1,1,1,52,8,3,0,0,0,0,0,8,2
2014921401469,1,1,1,2,67,10,3,0,0,0,0,0,9,3
2014921401470,2,1,1,2,34,6,3,0,0,0,0,0,9,3
2014921401472,1,1,1,1,46,8,3,0,0,0,0,0,10,1
2014921401472,1,2,2,1,25,5,3,0,0,0,0,0,10,1
2014921401472,2,3,1,1,37,7,3,0,0,0,0,0,9,2
2014921401474,1,1,1,1,50,8,2,0,0,0,0,0,19,3
2014921401474,2,2,1,1,57,9,3,0,0,0,0,0,9,1
2014921401479,2,1,1,1,32,6,3,0,0,0,0,0,1,1
2014921401480,1,1,1,1,38,7,3,0,0,0,0,0,90,1
2014921401481,1,1,1,1,21,5,3,0,0,0,0,0,9,1
2014921401483,1,1,1,2,22,5,3,0,0,0,0,0,9,-1
2014921401490,1,2,1,2,52,8,3,0,0,0,0,0,9,3
2014921401490,2,1,1,1,56,9,3,0,0,0,0,0,9,3
2014921401491,1,1,1,1,6,2,3,0,0,0,0,0,1,1
2014921401493,1,1,3,1,11,3,1,5,3,0,0,0,0,3
2014921401494,1,1,3,1,52,8,2,9,7,0,0,0,0,3
2014921401496,1,1,1,1,37,7,2,0,0,0,0,0,9,1
2014921401501,1,1,3,2,30,6,3,8,1,0,0,0,0,-1
2014921401507,2,1,1,1,17,4,2,0,0,0,0,0,3,3
2014921401508,1,1,1,2,56,9,3,0,0,0,0,0,9,1
2014921401508,1,2,2,2,68,10,3,0,0,1,0,0,9,1
2014921401510,1,1,1,1,50,8,3,0,0,0,0,0,5,2
2014921401515,2,1,1,1,28,6,2,0,0,0,0,0,5,1
2014921401520,1,1,1,1,19,4,3,0,0,0,0,0,9,2
2014921401521,1,1,1,2,19,4,3,0,0,0,0,0,9,2
2014921401521,1,2,2,2,17,4,3,0,0,1,0,0,9,2
2014921401522,1,1,3,1,48,8,3,4,3,0,0,0,0,1
2014921401524,1,1,1,2,29,6,3,0,0,0,0,0,9,1
2014921401525,1,1,3,2,70,10,2,5,4,0,0,0,0,1
2014921401526,1,1,1,2,41,7,3,0,0,0,0,0,9,3
2014921401529,1,1,2,1,19,4,1,0,0,2,0,0,9,3
2014921401529,1,2,2,2,17,4,2,0,0,2,0,0,9,3
2014921401529,1,3,2,1,18,4,2,0,0,2,0,0,9,3
2014921401529,1,4,2,2,17,4,2,0,0,1,0,0,9,1
2014921401529,1,5,1,1,17,4,2,0,0,0,0,0,9,3
2014921401531,2,1,1,1,49,8,3,0,0,0,0,0,9,3
2014921401533,1,1,1,1,20,4,2,0,0,0,0,0,5,1
2014921401535,1,1,1,1,46,8,3,0,0,0,0,0,19,1
2014921401536,1,1,1,1,39,7,3,0,0,0,0,0,19,1
2014921401537,1,1,1,1,29,6,2,0,0,0,0,0,9,3
2014921401539,1,1,1,1,30,6,3,0,0,0,0,0,9,1
2014921401540,1,1,3,1,45,7,3,4,1,0,0,0,0,1
2014921401541,1,1,3,1,35,6,2,5,3,0,0,0,0,1
2014921401543,2,1,1,2,44,7,3,0,0,0,0,0,9,3
2014921401544,1,1,1,1,21,5,3,0,0,0,0,0,9,3
2014921401546,1,1,1,1,42,7,3,0,0,0,0,0,9,-1
2014921401546,2,2,2,2,17,4,3,0,0,1,0,0,9,-1
2014921401547,1,1,3,2,81,11,1,5,3,0,0,0,0,-1
2014921401548,2,1,1,1,61,9,2,0,0,0,0,0,1,2
2014921401549,1,1,3,1,95,11,2,8,3,0,0,0,0,2
2014921401551,2,1,1,1,34,6,2,0,0,0,0,0,3,1
2014921401553,1,1,1,1,31,6,2,0,0,0,0,0,5,2
2014921401554,1,1,1,1,80,11,3,0,0,0,0,0,9,1
2014921401555,2,1,1,1,50,8,3,0,0,0,0,0,1,1
2014921401557,1,1,3,1,8,2,1,5,4,0,0,0,0,3
2014921401561,1,1,3,1,34,6,2,5,1,0,0,0,0,-1
2014921401562,1,1,1,1,42,7,2,0,0,0,0,0,9,1
2014921401563,1,1,1,1,25,5,2,0,0,0,0,0,5,3
2014921401564,1,1,1,1,17,4,2,0,0,0,0,0,9,3
2014921401565,2,1,1,1,81,11,2,0,0,0,0,0,22,1
2014921401581,2,1,1,2,51,8,3,0,0,0,0,0,9,1
2014921401584,1,1,1,1,45,7,2,0,0,0,0,0,9,3
2014921401584,1,2,2,2,17,4,2,0,0,1,0,0,9,3
2014921401585,1,1,1,1,37,7,3,0,0,0,0,0,9,2
2014921401587,1,1,1,2,22,5,1,0,0,0,0,0,9,1
2014921401587,2,2,1,1,39,7,2,0,0,0,0,0,9,3
2014921401598,2,1,1,1,24,5,3,0,0,0,0,0,9,3
2014921401599,1,1,3,1,52,8,2,6,9,0,0,0,0,1
2014921401600,2,1,1,2,23,5,3,0,0,0,0,0,1,-1
2014921401601,1,1,2,2,73,10,3,0,0,2,0,0,9,1
2014921401604,3,1,1,1,38,7,3,0,0,0,0,0,5,-1
2014921401606,1,1,1,1,19,4,3,0,0,0,0,0,9,2
2014921401611,1,1,1,2,20,4,3,0,0,0,0,0,9,1
2014921401613,1,1,3,2,64,9,3,5,1,0,0,0,0,3
2014921401620,1,1,1,1,64,9,2,0,0,0,0,0,9,1
2014921401622,1,1,3,2,45,7,3,10,1,0,0,0,0,3
2014921401626,1,1,1,1,23,5,3,0,0,0,0,0,9,1
2014921401626,2,2,1,2,50,8,3,0,0,0,0,0,9,3
2014921401627,1,1,3,1,12,3,3,4,3,0,0,0,0,1
2014921401630,1,1,1,1,37,7,3,0,0,0,0,0,9,2
2014921401631,1,1,3,1,24,5,3,5,3,0,0,0,0,1
2014921401633,1,1,1,1,48,8,3,0,0,0,0,0,9,2
2014921401634,1,1,1,1,25,5,3,0,0,0,0,0,9,2
2014921401635,2,1,1,1,57,9,3,0,0,0,0,0,9,1
2014921401635,3,2,2,1,23,5,3,0,0,0,3,0,11,1
2014921401636,1,1,1,1,33,6,3,0,0,0,0,0,9,3
2014921401636,1,2,2,2,29,6,3,0,0,1,0,0,9,3
2014921401636,1,3,2,2,61,9,3,0,0,2,0,0,9,2
2014921401636,1,4,2,2,1,1,3,0,0,2,0,0,9,3
2014921401637,1,1,1,1,20,4,2,0,0,0,0,0,9,3
2014921401641,2,1,1,1,47,8,3,0,0,0,0,0,19,1
2014921401652,1,1,1,2,18,4,3,0,0,0,0,0,9,3
2014921401652,1,2,2,2,17,4,3,0,0,1,0,0,9,1
2014921401652,1,3,2,1,18,4,2,0,0,2,0,0,9,3
2014921401656,1,1,1,1,58,9,2,0,0,0,0,0,9,3
2014921401656,1,2,2,2,56,9,2,0,0,1,0,0,9,-1
2014921401657,2,1,1,2,63,9,3,0,0,0,0,0,9,2
2014921401658,2,1,1,1,20,4,1,0,0,0,0,0,17,3
2014921401663,1,1,3,1,26,6,3,4,1,0,0,0,0,-1
2014921401665,1,1,2,2,56,9,3,0,0,2,0,0,9,-1
2014921401665,1,2,2,1,33,6,3,0,0,2,0,0,9,-1
2014921401665,1,3,2,1,4,1,3,0,0,2,0,0,9,-1
2014921401667,1,1,1,1,26,6,3,0,0,0,0,0,9,2
2014921401672,1,1,1,1,40,7,3,0,0,0,0,0,9,-1
2014921401673,1,1,1,1,42,7,3,0,0,0,0,0,3,1
2014921401676,2,2,2,2,69,10,3,0,0,1,0,0,9,2
2014921401676,3,1,1,1,67,10,3,0,0,0,0,0,9,2
2014921401678,1,1,2,2,35,6,3,0,0,1,0,0,9,1
2014921401681,1,1,1,1,33,6,2,0,0,0,0,0,9,3
2014921500001,1,1,1,1,20,4,2,0,0,0,0,0,97,1
2014921500005,1,1,1,1,80,11,2,0,0,0,0,0,9,-1
2014921500005,2,2,1,1,35,6,3,0,0,0,0,0,9,3
2014921500005,2,3,2,2,35,6,2,0,0,1,0,0,9,3
2014921500007,1,1,1,2,18,4,3,0,0,0,0,0,9,3
2014921500007,1,2,2,1,17,4,3,0,0,1,0,0,9,3
2014921500007,1,3,2,2,15,3,3,0,0,2,0,0,9,3
2014921500007,1,4,2,1,17,4,3,0,0,2,0,0,9,2
2014921500015,2,1,1,1,36,7,3,0,0,0,0,0,1,1
2014921500027,3,1,1,2,52,8,3,0,0,0,0,0,16,3
2014921500028,2,1,1,1,50,8,3,0,0,0,0,0,1,1
2014921500070,1,2,1,1,19,4,3,0,0,0,0,0,9,3
2014921500070,2,1,1,2,25,5,3,0,0,0,0,0,9,1
2014921500076,1,1,1,1,20,4,3,0,0,0,0,0,9,1
2014921500080,1,1,2,2,50,8,3,0,0,1,0,0,9,1
2014921500099,2,1,1,2,58,9,3,0,0,0,0,0,9,3
2014921500132,1,1,3,2,48,8,2,5,2,0,0,0,0,-1
2014921500210,2,1,1,2,21,5,3,0,0,0,0,0,1,1
2014921500211,1,1,3,2,21,5,3,1,1,0,0,0,0,1
2014921500220,1,1,1,2,71,10,3,0,0,0,0,0,9,3
2014921500262,1,1,1,2,18,4,3,0,0,0,0,0,9,1
2014921500262,2,2,1,1,38,7,3,0,0,0,0,0,9,-1
2014921500290,1,1,1,2,68,10,3,0,0,0,0,0,9,3
2014930000001,1,1,1,1,18,4,3,0,0,0,0,0,9,2
2014930000002,2,1,1,2,53,8,3,0,0,0,0,0,9,1
2014930000003,1,1,1,1,41,7,3,0,0,0,0,0,9,2
2014930000003,2,2,1,1,59,9,1,0,0,0,0,0,9,1
2014930000003,2,3,2,2,49,8,2,0,0,1,0,0,9,1
2014930000004,1,1,1,2,52,8,3,0,0,0,0,0,9,1
2014930000005,1,1,1,2,75,10,2,0,0,0,0,0,9,3
2014930000006,1,2,2,2,27,6,3,0,0,1,0,0,9,1
2014930000006,2,1,1,2,60,9,3,0,0,0,0,0,9,3
2014930000007,1,1,1,1,12,3,3,0,0,0,0,0,1,2
2014930000007,1,2,2,1,11,3,3,0,0,0,0,0,1,2
2014930000008,1,1,1,1,19,4,3,0,0,0,0,0,9,3
2014930000008,1,2,2,1,18,4,3,0,0,1,0,0,9,1
2014930000009,1,1,1,2,20,4,3,0,0,0,0,0,9,1
2014930000010,2,1,1,1,30,6,2,0,0,0,0,0,1,1
2014930000011,1,1,3,1,29,6,3,9,5,0,0,0,0,1
2014930000012,2,1,1,1,49,8,3,0,0,0,0,0,1,3
2014930000013,1,1,1,1,69,10,3,0,0,0,0,0,9,1
2014930000014,2,1,1,2,25,5,3,0,0,0,0,0,9,2
2014930000015,1,1,1,1,-1,-1,3,0,0,0,0,0,20,1
2014930000015,2,2,1,2,-1,-1,3,0,0,0,0,0,9,1
2014930000015,2,3,2,1,-1,-1,3,0,0,1,0,0,9,1
2014930000016,1,1,3,2,60,9,2,6,5,0,0,0,0,1
2014930000018,2,1,1,2,62,9,2,0,0,0,0,0,9,1
2014930000019,1,1,1,1,19,4,3,0,0,0,0,0,9,3
2014930000020,1,1,1,1,50,8,2,0,0,0,0,0,4,3
2014930000020,1,2,2,2,51,8,3,0,0,0,0,0,4,3
2014930000021,1,1,1,1,20,4,3,0,0,0,0,0,9,1
2014930000022,1,1,1,2,25,5,3,0,0,0,0,0,9,1
2014930000023,1,1,1,2,71,10,3,0,0,0,0,0,9,1
2014930000024,1,1,3,1,92,11,3,5,2,0,0,0,0,3
2014930000025,2,1,1,1,25,5,3,0,0,0,0,0,1,1
2014930000026,1,1,1,2,38,7,3,0,0,0,0,0,9,3
2014930000027,1,1,3,2,28,6,2,1,1,0,0,0,0,1
2014930000028,1,1,2,2,22,5,3,0,0,1,0,0,9,2
2014930000029,1,1,1,1,24,5,3,0,0,0,0,0,9,3
2014930000030,1,1,1,1,17,4,3,0,0,0,0,0,9,3
2014930000030,1,2,2,1,19,4,3,0,0,2,0,0,9,1
2014930000030,1,3,2,1,23,5,3,0,0,1,0,0,9,1
2014930000032,2,1,1,1,22,5,3,0,0,0,0,0,9,1
2014930000033,2,1,1,1,13,3,3,0,0,0,0,0,1,1
2014930000034,2,1,1,1,33,6,3,0,0,0,0,0,9,1
2014930000036,2,1,1,1,35,6,3,0,0,0,0,0,19,3
2014930000037,1,1,3,2,19,4,3,5,1,0,0,0,0,3
2014930000037,1,2,3,2,20,4,2,5,1,0,0,0,0,3
2014930000038,1,1,1,1,68,10,3,0,0,0,0,0,9,1
2014930000039,1,1,3,2,67,10,2,5,9,0,0,0,0,1
2014930000040,1,1,3,2,56,9,2,6,9,0,0,0,0,1
2014930000040,1,2,3,2,3,1,3,6,9,0,0,0,0,1
2014930000041,1,1,3,1,80,11,2,5,9,0,0,0,0,1
2014930000042,1,1,3,1,76,11,2,5,9,0,0,0,0,1
2014930000043,2,1,1,2,31,6,3,0,0,0,0,0,9,1
2014930000044,1,1,1,2,58,9,3,0,0,0,0,0,9,3
2014930000045,2,1,1,1,53,8,1,0,0,0,0,0,9,1
2014930000046,2,1,1,1,39,7,3,0,0,0,0,0,1,1
2014930000047,1,1,1,1,75,10,3,0,0,0,0,0,9,2
2014930000047,1,2,2,2,64,9,3,0,0,1,0,0,9,2
2014930000048,1,1,1,1,47,8,3,0,0,0,0,0,9,3
2014930000049,2,1,2,2,40,7,3,0,0,1,0,0,9,-1
2014930000050,1,1,3,1,32,6,3,5,2,0,0,0,0,1
2014930000051,1,1,1,1,39,7,3,0,0,0,0,0,9,1
2014930000052,1,1,3,1,27,6,3,5,3,0,0,0,0,1
2014930000053,1,1,3,1,9,2,2,5,4,0,0,0,0,1
2014930000054,1,1,1,1,85,11,1,0,0,0,0,0,9,2
2014930000054,2,2,1,2,71,10,3,0,0,0,0,0,9,1
2014930000055,1,1,1,1,51,8,3,0,0,0,0,0,21,1
2014930000055,2,2,1,1,30,6,3,0,0,0,0,0,19,2
2014930000056,2,1,1,1,25,5,2,0,0,0,0,0,3,3
2014930000057,2,1,1,2,33,6,3,0,0,0,0,0,9,3
2014930000058,1,1,1,2,26,6,3,0,0,0,0,0,9,3
2014930000058,3,2,1,1,64,9,3,0,0,0,0,0,19,3
2014930000059,2,1,1,2,49,8,3,0,0,0,0,0,9,2
2014930000059,2,2,2,2,51,8,3,0,0,1,0,0,9,2
2014930000060,1,1,2,2,67,10,2,0,0,1,0,0,9,1
2014930000060,1,2,1,1,68,10,3,0,0,0,0,0,9,1
2014930000061,1,1,1,1,20,4,3,0,0,0,0,0,9,2
2014930000062,2,1,2,2,1,1,3,0,0,2,0,0,9,1
2014930000063,1,1,1,2,39,7,3,0,0,0,0,0,9,1
2014930000064,1,1,1,1,62,9,3,0,0,0,0,0,1,1
2014930000065,1,1,1,1,31,6,2,0,0,0,0,0,9,3
2014930000066,1,1,3,1,54,8,3,5,1,0,0,0,0,1
2014930000067,1,1,1,1,17,4,3,0,0,0,0,0,3,3
2014930000068,1,1,1,1,60,9,3,0,0,0,0,0,9,1
2014930000069,1,1,3,2,26,6,2,5,1,0,0,0,0,1
2014930000070,1,1,1,1,29,6,3,0,0,0,0,0,9,2
2014930000071,2,1,1,2,27,6,3,0,0,0,0,0,9,1
2014930000071,2,2,2,1,27,6,3,0,0,1,0,0,9,1
2014930000072,1,1,1,1,22,5,3,0,0,0,0,0,9,2
2014930000073,1,1,1,2,28,6,3,0,0,0,0,0,9,2
2014930000074,1,1,2,2,18,4,3,0,0,1,0,0,9,2
2014930000075,1,1,1,1,45,7,2,0,0,0,0,0,3,1
2014930000076,1,1,3,1,43,7,3,9,5,0,0,0,0,1
2014930000076,1,2,3,1,38,7,3,9,5,0,0,0,0,1
2014930000077,1,1,2,2,17,4,2,0,0,2,0,0,9,2
2014930000078,1,1,3,1,50,8,3,5,3,0,0,0,0,1
2014930000079,1,1,1,2,51,8,3,0,0,0,0,0,9,1
2014930000080,1,1,3,1,31,6,2,5,1,0,0,0,0,1
2014930000081,1,1,1,1,45,7,3,0,0,0,0,0,9,1
2014930000082,2,1,1,1,64,9,2,0,0,0,0,0,9,1
2014930000083,1,1,3,1,40,7,3,6,9,0,0,0,0,1
2014930000084,1,1,3,2,27,6,2,1,3,0,0,0,0,1
2014930000085,1,1,1,1,28,6,3,0,0,0,0,0,9,1
2014930000086,1,1,3,2,87,11,2,5,3,0,0,0,0,1
2014930000087,1,1,3,1,12,3,3,6,9,0,0,0,0,3
2014930000087,1,2,3,1,15,3,3,6,9,0,0,0,0,3
2014930000088,1,1,1,2,32,6,3,0,0,0,0,0,9,3
2014930000088,1,3,2,1,2,1,3,0,0,2,0,0,9,3
2014930000088,2,2,1,1,25,5,3,0,0,0,0,0,9,1
2014930000089,1,1,1,1,30,6,3,0,0,0,0,0,9,2
2014930000090,2,1,1,1,49,8,3,0,0,0,0,0,17,3
2014930000091,1,1,3,1,21,5,3,9,5,0,0,0,0,1
2014930000092,1,1,1,1,22,5,2,0,0,0,0,0,9,1
2014930000092,2,2,1,1,51,8,2,0,0,0,0,0,9,2
2014930000092,2,3,2,2,51,8,2,0,0,1,0,0,9,2
2014930000092,2,4,2,2,12,3,2,0,0,2,0,0,9,2
2014930000093,1,1,1,2,19,4,3,0,0,0,0,0,9,1
2014930000094,1,1,1,2,60,9,2,0,0,0,0,0,9,2
2014930000095,2,1,1,1,23,5,2,0,0,0,0,0,1,1
2014930000096,2,1,1,1,50,8,2,0,0,0,0,0,1,1
2014930000097,1,1,3,1,10,2,3,5,2,0,0,0,0,1
2014930000098,2,1,1,1,32,6,2,0,0,0,0,0,3,3
2014930000099,2,1,1,1,27,6,3,0,0,0,0,0,9,2
2014930000100,1,1,3,1,11,3,3,10,3,0,0,0,0,1
2014930000101,2,1,2,1,68,10,3,0,0,1,0,0,9,1
2014930000102,2,1,1,2,61,9,2,0,0,0,0,0,9,1
2014930000103,1,1,1,1,88,11,3,0,0,0,0,0,9,1
2014930000104,1,2,3,1,43,7,3,6,9,0,0,0,0,1
2014930000104,2,1,1,1,67,10,3,0,0,0,0,0,9,1
2014930000105,2,1,1,2,21,5,3,0,0,0,0,0,9,3
2014930000106,1,1,1,2,96,11,3,0,0,0,0,0,9,2
2014930000107,1,1,1,1,51,8,3,0,0,0,0,0,9,3
2014930000108,1,1,1,2,35,6,1,0,0,0,0,0,3,3
2014930000109,1,1,1,1,52,8,2,0,0,0,0,0,9,1
2014930000110,1,1,1,1,36,7,2,0,0,0,0,0,3,1
2014930000111,1,1,2,1,24,5,3,0,0,1,0,0,9,2
2014930000112,1,1,1,1,81,11,3,0,0,0,0,0,9,1
2014930000113,1,1,1,1,45,7,2,0,0,0,0,0,9,1
2014930000113,2,2,1,1,45,7,3,0,0,0,0,0,9,3
2014930000113,2,3,2,2,46,8,3,0,0,1,0,0,9,3
2014930000113,2,4,2,2,17,4,3,0,0,2,0,0,9,3
2014930000114,2,1,1,2,59,9,3,0,0,0,0,0,9,3
2014930000116,1,1,3,1,69,10,3,5,1,0,0,0,0,1
2014930000117,1,1,1,2,82,11,3,0,0,0,0,0,9,1
2014930000118,1,1,1,1,32,6,3,0,0,0,0,0,19,1
2014930000119,2,1,1,2,32,6,3,0,0,0,0,0,9,2
2014930000120,1,1,2,1,20,4,3,0,0,1,0,0,9,1
2014930000121,1,1,1,1,24,5,3,0,0,0,0,0,9,1
2014930000122,1,1,3,2,24,5,3,10,9,0,0,0,0,2
2014930000122,1,2,3,1,39,7,3,10,9,0,0,0,0,2
2014930000123,1,1,1,2,32,6,3,0,0,0,0,0,9,3
2014930000124,1,1,1,1,34,6,3,0,0,0,0,0,9,1
2014930000125,1,1,1,1,18,4,3,0,0,0,0,0,9,1
2014930000125,1,2,2,1,18,4,3,0,0,1,0,0,9,1
2014930000126,1,1,1,1,60,9,3,0,0,0,0,0,1,1
2014930000127,2,1,1,2,80,11,3,0,0,0,0,0,9,1
2014930000128,2,1,1,2,48,8,3,0,0,0,0,0,9,2
2014930000129,2,1,1,2,20,4,3,0,0,0,0,0,9,3
2014930000130,1,1,3,1,14,3,3,5,1,0,0,0,0,3
2014930000131,1,1,3,1,13,3,3,5,3,0,0,0,0,1
