Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
201734WN01787,1,8,0,5,0,8,0,0,0,0,4,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
201734WN01827,1,9,0,18,0,0,0,0,0,0,3,1,6,2,-1,-1,1598,1,14,-1,-1,-1
201734WN01867,1,9,0,9,0,8,0,0,0,0,3,1,6,1,63,9,1582,2,6,6,1,6
201734WN01867,2,3,0,14,0,8,0,0,0,0,4,1,2,2,41,7,108,1,2,7,1,7
201734WN01897,1,9,0,18,0,0,0,0,0,0,1,1,2,2,45,7,1396,2,3,4,1,4
201734WN01927,1,9,0,9,0,8,0,0,0,0,3,1,2,1,39,7,1686,2,14,2,1,2
201734WN01937,1,9,0,18,0,0,0,0,0,0,3,1,6,1,-1,-1,1796,1,5,-1,-1,-1
201734WN01947,1,9,0,18,0,0,0,0,0,0,3,1,6,1,30,6,1598,1,14,3,1,3
201734WN01967,1,9,0,18,0,8,0,0,0,0,1,1,6,2,28,6,1896,2,14,2,1,2
201734WN01967,2,9,0,18,0,8,0,0,0,0,1,1,6,1,63,9,1560,2,3,-1,-1,-1
201734WN01987,1,9,0,18,0,8,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201734WN02007,1,9,0,9,0,8,0,0,0,0,1,1,6,2,25,5,1995,1,10,5,1,5
201734WN02007,2,3,0,18,0,8,0,0,0,0,1,1,6,1,19,4,125,1,1,5,1,5
201734WN02047,1,9,0,18,0,8,0,0,0,0,1,1,6,1,50,8,1799,1,11,-1,-1,-1
201734WN02047,2,1,0,18,0,8,0,0,0,0,4,1,6,1,51,8,-1,-1,-1,2,1,2
201734WN02107,1,9,0,17,0,8,0,0,0,0,1,1,6,1,-1,-1,1999,1,9,-1,-1,-1
201734WN02107,2,9,0,17,0,8,0,0,0,0,1,1,2,2,35,6,1390,1,4,5,1,5
201734WN02107,3,9,0,2,0,8,0,0,0,0,2,1,6,1,-1,-1,2698,2,7,-1,-1,-1
201734WN02137,1,19,0,18,0,8,0,0,0,0,1,1,2,1,42,7,2198,2,1,7,1,7
201734WN02137,2,1,0,18,9,8,0,0,0,0,1,1,6,1,11,3,-1,-1,-1,7,1,7
201734WN02147,1,19,0,18,0,8,0,0,0,0,3,1,1,1,48,8,2151,2,15,5,1,5
201734WN02147,2,9,0,18,0,8,0,0,0,0,1,1,6,1,18,4,1248,2,10,5,1,5
201734WN02187,1,9,0,18,0,0,0,0,0,0,4,1,6,1,62,9,1986,1,25,-1,-1,-1
201734WN02197,1,9,0,18,0,8,0,0,0,0,1,1,6,2,53,8,1796,1,13,8,1,8
201734WN02197,2,9,0,3,0,8,0,0,0,0,2,1,6,3,-1,-1,1968,2,2,-1,-1,-1
201734WN02217,1,9,0,15,0,8,0,0,0,0,1,1,6,3,-1,-1,1984,1,1,-1,-1,-1
201734WN02217,2,9,0,18,0,8,0,0,0,0,1,1,6,1,29,6,1399,2,13,3,1,3
201734WN02227,1,8,0,7,0,8,0,0,0,0,2,1,1,1,43,7,1497,8,10,1,1,1
201734WN02227,2,5,0,18,0,8,0,0,0,0,1,1,6,1,32,6,-1,-1,-1,8,3,8
201734WN02257,1,9,0,18,0,8,1,0,0,0,1,1,6,3,-1,-1,1997,2,13,-1,-1,-1
201734WN02257,2,19,0,18,0,8,0,0,0,0,1,1,1,2,29,6,2148,2,11,8,1,8
201734WN02257,3,19,0,2,0,8,0,0,0,0,1,1,6,1,39,7,1896,2,8,1,1,1
201734WN02327,1,9,0,9,0,8,0,0,0,0,1,1,6,3,-1,-1,1968,2,8,-1,-1,-1
201734WN02337,1,19,0,7,0,0,0,0,0,0,4,1,1,1,69,10,2798,2,11,9,3,9
201734WN02447,1,19,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,1248,2,7,-1,-1,-1
201734WN02447,2,9,0,18,0,8,0,0,0,0,2,1,6,1,48,8,1749,1,12,10,2,10
201734WN02447,3,9,0,18,0,8,0,0,0,0,4,1,6,2,32,6,998,1,4,3,1,3
201734WN02467,1,9,0,12,0,0,0,0,0,0,2,1,6,1,-1,-1,1870,2,15,-1,-1,-1
201734WN02467,2,9,0,18,0,0,0,0,0,0,1,1,6,2,18,4,1360,1,13,7,1,7
201734WN02477,1,9,0,18,0,8,0,0,0,0,1,1,6,1,25,5,1900,2,18,3,1,3
201734WN02477,2,9,0,18,0,8,0,0,0,0,3,1,6,2,25,5,1995,2,2,4,1,4
201734WN02497,1,5,0,13,0,0,0,0,0,0,1,1,6,1,35,6,749,1,9,7,1,7
201734WN02497,2,19,0,18,0,0,0,0,0,0,2,1,1,1,61,9,2500,2,17,-1,-1,-1
201734WN02527,1,8,0,18,0,8,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201734WN02547,1,8,0,18,0,8,0,0,0,0,1,1,1,1,47,8,1995,2,12,3,1,3
201734WN02547,2,9,0,3,0,8,0,0,0,0,2,1,6,2,-1,-1,1248,2,11,-1,-1,-1
201734WN02587,1,9,0,18,0,8,0,10,7,2,1,1,1,2,-1,-1,1686,2,4,-1,-1,-1
201734WN02587,2,9,0,5,0,8,0,0,0,0,3,1,6,1,33,6,1364,2,3,-1,-1,-1
201734WN02587,3,9,0,2,0,8,0,0,0,0,2,1,6,3,-1,-1,1598,1,12,-1,-1,-1
201734WN02617,1,9,0,18,0,0,0,0,0,0,1,1,6,2,-1,-1,998,1,1,-1,-1,-1
201734WN02617,2,9,0,2,0,0,0,0,0,0,2,1,3,2,37,7,1560,2,4,3,1,3
201734WN02627,1,9,0,18,0,8,0,0,0,0,1,1,2,2,57,9,1198,1,11,4,1,4
201734WN02627,2,9,0,18,0,8,0,0,0,0,4,1,6,1,37,7,1598,1,10,7,1,7
201734WN02707,1,19,0,18,0,8,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201734WN02707,2,9,0,18,0,8,0,0,0,0,4,1,2,2,52,8,1796,1,10,9,1,9
201734WN02727,1,19,0,18,0,8,0,0,0,0,1,1,2,1,46,8,1968,2,3,-1,-1,-1
201734WN02727,2,9,0,10,0,8,0,0,0,0,1,1,6,1,25,5,1896,2,15,4,1,4
201734WN02727,3,9,0,10,0,8,0,0,0,0,1,1,6,2,32,6,1461,2,14,5,1,5
201734WN02737,1,9,0,18,0,8,1,0,0,0,1,1,6,1,30,6,-1,-1,-1,2,1,2
201734WN02737,2,1,0,18,0,8,0,0,0,0,1,1,6,1,45,7,-1,-1,-1,1,1,1
201734WN02747,1,9,0,13,0,8,0,0,0,0,4,1,6,3,-1,-1,1685,2,6,-1,-1,-1
201734WN02747,2,9,0,18,0,8,0,0,0,0,3,1,6,2,46,8,2993,2,6,8,1,8
201734WN02787,1,9,0,9,0,8,0,0,0,0,4,1,6,2,18,4,1198,1,13,8,1,8
201734WN02787,2,21,1,18,0,8,0,0,0,0,4,1,1,1,53,8,12777,2,-1,6,3,6
201734WN02797,1,19,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,1560,2,1,-1,-1,-1
201734WN02797,2,1,0,18,0,8,0,0,0,0,1,1,6,1,36,7,-1,-1,-1,-1,-1,-1
201734WN02877,1,9,0,1,0,0,0,0,0,0,2,1,6,2,-1,-1,1995,2,10,-1,-1,-1
201734WN02927,1,9,0,18,0,8,0,0,0,0,1,1,6,1,57,9,2993,2,6,5,3,5
201734WN02927,2,5,0,18,0,8,0,10,1,0,4,1,6,1,34,6,1000,1,9,8,1,8
201734WN02937,1,19,0,16,0,0,0,0,0,0,3,1,6,1,39,7,2198,2,1,1,1,1
201734WN02977,1,9,0,1,0,0,0,0,0,0,1,1,6,2,65,9,999,1,6,7,1,7
201734WN02977,2,9,0,2,0,0,0,0,0,0,3,1,6,1,-1,-1,1599,1,14,-1,-1,-1
201734WN03047,1,11,0,18,0,0,0,0,0,0,4,1,1,1,-1,-1,9000,2,5,-1,-1,-1
201734WN03077,1,9,0,18,0,8,0,0,0,0,2,1,6,1,23,5,1390,1,6,5,2,5
201734WN03077,2,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,1998,2,8,-1,-1,-1
201734WN03087,1,11,0,5,0,0,0,0,0,0,0,1,1,1,-1,-1,8268,2,13,-1,-1,-1
201734WN03107,1,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,1149,1,12,-1,-1,-1
201734WN03107,2,9,0,18,0,8,0,0,0,0,1,1,6,2,27,6,1390,1,4,1,1,1
201734WN03117,1,5,0,18,0,8,0,0,0,0,4,1,6,1,27,6,599,1,18,8,2,8
201734WN03117,2,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201734WN03147,1,9,0,14,0,8,0,0,0,0,3,1,1,1,44,7,1560,2,8,1,1,1
201734WN03247,1,9,0,18,0,8,0,0,0,0,1,1,6,2,-1,-1,1598,1,8,-1,-1,-1
201734WN03247,2,5,0,18,0,8,0,0,0,0,4,1,6,1,27,6,598,1,23,2,1,2
201734WN03257,1,9,0,17,0,0,1,0,0,0,1,1,6,1,-1,-1,1997,2,15,-1,-1,-1
201734WN03257,2,9,0,16,0,0,1,0,0,0,1,1,6,2,19,4,1242,1,14,3,1,3
201734WN03297,1,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,2204,2,10,-1,-1,-1
201734WN03297,2,9,0,18,0,8,0,0,0,0,2,1,6,1,25,5,1595,1,9,2,1,2
201734WN03377,1,9,0,18,0,8,0,0,0,0,1,1,6,1,37,7,1968,2,5,9,1,9
201734WN03377,2,9,0,9,0,8,0,0,0,0,3,1,2,1,51,8,998,1,11,9,1,9
201734WN03437,1,9,0,12,0,8,0,0,0,0,3,1,6,1,-1,-1,2993,2,2,-1,-1,-1
201734WN03437,2,9,0,18,0,8,0,0,0,0,4,1,6,2,27,6,1390,1,9,1,1,1
201734WN03457,1,8,0,18,0,0,0,0,0,0,3,1,1,1,40,7,-1,-1,-1,2,1,2
201734WN03457,2,9,0,18,0,0,5,0,0,6,4,1,2,2,23,5,1242,1,2,2,1,2
201734WN03467,1,9,0,18,0,8,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
201734WN03467,2,9,0,3,0,8,0,0,0,0,2,1,6,1,38,7,1598,1,15,1,1,1
201734WN03487,1,9,0,2,0,0,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201734WN03487,2,1,0,18,0,0,0,0,0,0,4,1,2,1,31,6,-1,-1,-1,2,1,2
201734WN03507,1,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,2360,8,9,-1,-1,-1
201734WN03507,2,3,0,18,0,8,0,0,0,0,2,1,2,1,23,5,-1,-1,-1,8,3,8
201734WN03527,1,9,0,18,0,8,0,0,0,0,1,1,6,1,34,6,1496,2,-1,3,1,3
201734WN03527,2,1,0,18,0,8,0,0,0,0,3,1,6,1,13,3,-1,-1,-1,1,1,1
201734WN03547,1,9,0,18,0,8,0,0,0,0,4,1,6,2,45,7,2400,2,5,10,1,10
201734WN03627,1,9,0,18,0,0,0,0,0,0,1,1,6,1,27,6,2477,2,11,-1,-1,-1
201734WN03627,2,9,0,3,0,0,0,0,0,0,3,1,2,2,24,5,1498,1,7,9,1,9
201734WN03627,3,9,0,3,0,0,0,0,0,0,1,1,2,2,33,6,998,1,5,5,1,5
201734WN03627,4,9,0,3,0,0,0,0,0,0,2,1,2,1,33,6,1997,2,1,8,2,8
201734WN03627,5,9,0,3,0,0,0,0,0,0,2,1,2,2,22,5,1197,1,1,-1,-1,-1
201734WN03697,1,9,0,18,0,8,0,0,0,0,1,1,6,1,22,5,3200,1,10,6,1,6
201734WN03697,2,9,0,18,0,8,0,0,0,0,4,1,6,2,22,5,1499,1,1,8,1,8
201734WN03697,3,9,0,2,0,8,0,0,0,0,3,1,6,2,-1,-1,998,1,4,-1,-1,-1
201734WN03707,1,9,0,18,0,7,0,0,0,0,1,1,1,1,19,4,1596,1,2,9,2,9
201734WN03707,2,19,0,18,0,8,0,0,0,0,2,2,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201734WN03717,1,9,0,18,0,0,1,0,0,7,1,1,2,2,50,8,998,1,8,1,1,1
201734WN03757,1,9,0,18,0,8,0,0,0,0,4,1,1,2,17,4,1242,1,4,7,1,7
201734WN03827,1,9,0,18,0,0,5,0,0,0,1,1,1,1,26,6,1360,1,19,1,1,1
201734WN03827,2,21,0,18,0,0,1,0,0,0,1,1,1,1,41,7,6700,2,-1,1,1,1
201734WN03877,1,1,0,18,0,8,0,0,0,0,3,1,6,1,22,5,-1,-1,-1,2,1,2
201734WN03877,2,9,0,18,0,8,0,0,0,0,1,1,6,1,55,8,1598,1,7,5,1,5
201734WN03917,1,9,0,18,0,8,0,0,0,0,1,1,6,2,25,5,1400,1,10,3,1,3
201734WN03917,2,9,0,3,0,8,0,0,0,0,2,1,6,1,45,7,2993,2,1,-1,-1,-1
201734WN03937,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1242,1,6,-1,-1,-1
201734WN03937,2,9,0,3,0,0,0,0,0,0,2,1,3,2,26,6,1390,1,7,1,1,1
201734WN03947,1,9,0,18,0,8,0,0,0,0,1,1,1,1,52,8,2993,2,-1,9,3,9
201734WN03947,2,19,0,18,0,8,0,0,0,0,3,1,1,1,22,5,1995,2,-1,2,1,2
201734WN03977,1,9,0,9,0,8,0,0,0,0,1,1,6,2,29,6,1598,2,4,6,1,6
201734WN03977,2,9,0,18,0,8,0,0,0,0,1,1,2,1,22,5,1598,2,6,5,1,5
201734WN04087,1,5,0,14,0,8,0,0,0,0,1,1,6,1,23,5,600,1,12,2,1,2
201734WN04087,2,9,0,18,0,8,0,0,0,0,1,1,6,1,53,8,998,1,2,6,1,6
201734WN04127,1,9,0,18,0,8,0,0,0,0,3,1,6,1,25,5,1995,2,12,3,1,3
201734WN04157,1,9,0,18,0,8,0,0,0,0,1,1,2,1,-1,-1,-1,-1,-1,2,1,2
201734WN04157,2,9,0,18,0,8,0,0,0,0,1,1,2,2,57,9,1200,1,-1,2,1,2
201734WN04187,1,9,0,12,0,0,0,0,0,0,1,1,6,1,23,5,1910,2,10,2,1,2
201734WN04187,2,8,0,2,0,0,0,0,0,0,2,1,6,1,36,7,1896,2,7,1,1,1
201734WN04187,3,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,1364,1,12,-1,-1,-1
201734WN04187,4,9,0,2,0,0,0,0,0,0,2,1,1,3,-1,-1,998,1,15,-1,-1,-1
201734WN04187,5,9,0,2,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201734WN04197,1,9,0,18,0,8,0,0,0,0,3,1,6,1,-1,-1,1951,2,14,-1,-1,-1
201734WN04197,2,9,0,11,0,8,0,0,0,0,4,1,1,2,37,7,1598,1,6,4,1,4
201734WN04247,1,9,0,12,0,0,0,0,0,0,3,1,6,1,58,9,1998,1,14,7,1,7
201734WN04247,2,5,0,18,0,0,0,0,0,0,4,1,6,1,37,7,645,1,18,9,1,9
201734WN04267,1,9,0,18,0,8,0,0,0,0,1,1,6,2,28,6,1198,1,7,9,1,9
201734WN04267,2,9,0,9,0,8,0,0,0,0,3,1,6,1,31,6,1598,1,15,3,1,3
201734WN04347,1,3,0,9,0,8,0,0,0,0,1,1,6,1,28,6,124,1,1,2,1,2
201734WN04347,2,9,0,18,0,8,0,0,0,0,1,1,2,2,38,7,1197,1,-1,4,1,4
201734WN04347,3,11,0,18,0,8,0,0,0,0,1,1,1,1,36,7,6700,2,7,4,1,4
201734WN04397,1,9,0,18,0,8,0,0,0,0,1,1,6,1,37,7,1598,1,6,2,1,2
201734WN04397,2,1,0,18,0,8,0,0,0,0,2,1,6,1,28,6,-1,-1,-1,2,1,2
201734WN04417,1,19,0,6,0,8,0,0,0,0,1,1,1,1,40,7,2143,2,2,1,1,1
201734WN04417,2,5,0,18,0,8,0,0,0,0,1,1,6,1,40,7,599,1,7,3,1,3
201734WN04427,1,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201734WN04427,2,1,0,18,0,8,0,0,0,0,4,1,6,1,11,3,-1,-1,-1,8,1,8
201734WN04457,1,9,0,18,0,8,0,0,0,0,3,1,6,2,34,6,1796,1,12,4,1,4
201734WN04457,2,1,0,18,0,8,0,0,0,0,1,1,6,1,7,2,-1,-1,-1,-1,-1,-1
201734WN04467,1,1,0,18,0,8,0,0,0,0,3,1,2,1,20,4,-1,-1,-1,2,1,2
201734WN04467,2,9,0,18,0,8,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
201734WN04507,1,9,0,18,0,8,0,0,0,0,1,1,6,1,60,9,1197,1,1,5,1,5
201734WN04507,2,9,0,18,0,8,0,0,0,0,3,1,6,2,-1,-1,1197,1,-1,-1,-1,-1
201734WN04547,1,9,0,18,0,8,0,0,0,0,1,1,2,2,51,8,1242,1,17,3,1,3
201734WN04547,2,9,0,18,0,8,0,0,0,0,1,1,3,2,33,6,1769,1,14,3,1,3
201734WN04627,1,9,0,18,0,0,0,0,0,0,1,1,6,1,34,6,1910,2,10,1,1,1
201734WN04627,2,9,0,3,0,0,0,0,0,0,2,1,6,2,50,8,1086,1,9,7,1,7
201734WN04657,1,9,0,18,0,8,1,0,0,0,1,1,6,1,44,7,-1,-1,-1,-1,-1,-1
201734WN04657,2,9,0,9,0,8,1,0,0,0,3,1,6,1,36,7,1910,2,9,3,1,3
201734WN04717,1,21,0,1,0,0,0,0,0,0,4,1,1,1,62,9,6692,2,5,6,1,6
201734WN04747,1,9,0,9,0,8,0,0,0,0,2,1,6,1,83,11,1390,1,7,9,2,9
201734WN04747,2,9,0,18,0,8,0,0,0,0,1,1,6,2,30,6,-1,-1,-1,9,2,9
201734WN04767,1,9,0,18,0,0,2,0,0,0,4,1,6,2,79,11,1995,2,2,7,1,7
201734WN04767,2,9,0,2,0,0,0,0,0,0,3,1,6,2,26,6,1461,2,6,4,1,4
201734WN04767,3,9,0,2,0,0,0,0,0,0,3,1,6,1,22,5,1956,2,4,4,1,4
201734WN04767,4,9,0,2,0,0,0,0,0,0,2,1,6,1,-1,-1,2400,2,8,8,1,8
201734WN04827,1,9,0,7,0,8,0,0,0,0,1,1,1,1,47,8,1997,2,2,8,3,8
201734WN04827,2,1,0,18,0,8,0,0,0,0,1,1,2,1,18,4,-1,-1,-1,2,1,2
201734WN04837,1,9,0,18,0,8,0,0,1,0,1,1,6,1,19,4,-1,-1,-1,4,1,4
201734WN04837,2,9,0,18,0,8,0,0,1,0,4,1,6,1,84,11,1197,1,-1,2,1,2
201734WN04897,1,9,0,9,0,8,0,0,0,0,1,1,6,1,28,6,2987,2,8,8,3,8
201734WN04897,2,1,0,18,0,8,0,0,0,0,4,1,6,2,37,7,-1,-1,-1,-1,-1,-1
201734WN04937,1,3,0,18,0,0,0,0,0,0,1,1,6,1,25,5,124,1,4,4,1,4
201734WN04937,2,9,0,2,0,0,0,0,0,0,2,1,6,1,73,10,1200,1,1,3,1,3
201734WN04947,1,9,0,18,0,8,0,0,0,0,1,1,6,1,21,5,1198,1,2,6,1,6
201734WN04987,1,9,0,17,0,8,0,0,1,11,1,1,6,1,-1,-1,1598,1,14,-1,-1,-1
201734WN04997,1,5,0,13,0,8,0,0,0,0,1,1,6,1,55,8,1043,1,3,7,1,7
201734WN04997,2,9,0,18,0,8,0,0,0,0,3,1,3,2,65,9,1950,2,1,8,1,8
201734WN05027,1,9,0,18,0,8,0,0,0,0,1,1,2,2,62,9,1591,1,1,8,3,8
201734WN05027,2,9,0,18,0,8,0,0,0,0,3,1,6,1,-1,-1,1596,1,16,3,1,3
201734WN05167,1,9,0,18,0,8,0,0,0,0,1,1,6,1,80,11,1339,1,9,8,3,8
201734WN05167,2,9,0,18,0,8,0,0,0,0,1,1,2,2,42,7,1910,2,9,2,1,2
201734WN05167,3,9,0,18,0,8,0,0,0,0,2,1,2,2,32,6,1997,2,12,3,1,3
201734WN05227,1,9,0,18,0,0,0,0,0,0,1,1,6,1,22,5,-1,-1,-1,1,1,1
201734WN05237,1,9,0,18,0,0,0,0,0,0,1,1,6,1,18,4,1364,1,12,9,1,9
201734WN05237,2,9,0,18,0,0,0,0,0,0,1,1,2,2,50,8,2400,2,4,9,1,9
201734WN05267,1,9,0,18,0,8,0,0,0,0,1,1,6,1,27,6,1242,1,15,2,1,2
201734WN05267,2,9,0,2,0,8,0,0,0,0,1,1,6,1,36,7,1995,1,11,5,1,5
201734WN05347,1,1,0,18,0,8,0,0,0,0,1,1,6,1,26,6,-1,-1,-1,5,1,5
201734WN05347,2,9,0,3,0,8,0,0,0,0,2,1,6,1,55,8,-1,-1,-1,5,1,5
201734WN05357,1,3,0,13,0,0,0,0,0,0,0,1,6,2,-1,-1,124,1,2,-1,-1,-1
201734WN05357,2,11,0,18,0,0,0,0,0,0,0,1,1,1,-1,-1,6871,2,8,-1,-1,-1
201734WN05367,1,8,0,18,0,0,0,0,0,0,1,1,1,1,48,8,2664,2,17,2,1,2
201734WN05367,2,19,0,2,0,0,0,0,0,0,2,1,1,1,33,6,1997,2,4,1,1,1
201734WN05377,1,5,0,18,0,8,0,0,0,0,1,1,6,1,43,7,988,1,13,-1,-1,-1
201734WN05377,2,9,0,10,0,8,0,0,0,0,4,1,6,2,20,4,1328,1,7,1,1,1
201734WN05387,1,9,0,18,0,8,0,0,0,0,1,1,6,2,48,8,1956,2,4,7,2,7
201734WN05387,2,1,0,18,0,8,0,0,0,0,4,1,6,1,38,7,-1,-1,-1,9,3,9
201734WN05467,1,9,0,18,0,8,0,0,0,0,3,1,6,1,81,11,1318,1,-1,8,1,8
201734WN05637,1,9,0,18,0,8,0,0,0,0,1,1,6,2,32,6,1686,2,7,7,1,7
201734WN05637,2,9,0,10,0,8,0,0,0,0,0,1,6,1,50,8,1896,2,11,3,1,3
201734WN05637,3,9,0,18,0,8,0,0,0,0,1,1,2,1,51,8,1968,2,9,7,1,7
201734WN05647,1,9,0,18,0,8,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
201734WN05647,2,1,0,18,0,8,0,0,0,0,1,1,6,1,23,5,-1,-1,-1,3,1,3
201734WN05677,1,9,0,9,0,8,0,0,0,0,1,1,6,2,74,10,-1,-1,-1,3,1,3
201734WN05677,2,1,0,18,0,8,0,0,0,0,1,1,6,1,52,8,-1,-1,-1,7,1,7
201734WN05697,1,9,0,18,0,0,1,0,7,3,3,1,6,1,25,5,1998,1,11,-1,-1,-1
201734WN05717,1,9,0,18,0,8,0,0,0,0,1,1,2,1,41,7,1796,1,14,9,3,9
201734WN05717,2,3,0,18,0,8,0,0,0,0,4,1,2,1,53,8,124,1,4,1,1,1
201734WN05767,1,9,0,18,0,8,0,0,0,0,3,1,6,1,81,11,1560,2,4,-1,-1,-1
201734WN05767,2,11,0,9,0,8,0,0,0,0,1,1,1,2,26,6,8268,2,13,-1,-1,-1
201734WN05807,1,9,0,18,0,8,0,0,0,0,4,1,6,1,35,6,1360,1,14,3,1,3
201734WN05807,2,1,0,18,0,8,0,0,0,0,1,1,6,1,22,5,-1,-1,-1,4,1,4
201734WN05827,1,9,0,17,0,8,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
201734WN05837,1,9,0,8,0,8,0,0,0,0,1,1,6,2,42,7,1991,2,12,4,1,4
201734WN05877,1,9,0,18,0,0,0,0,0,0,1,1,6,1,23,5,1995,2,12,8,1,8
201734WN05877,2,9,0,18,0,0,0,0,0,0,1,1,1,1,62,9,1596,1,11,7,1,7
201734WN05897,1,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
201734WN05897,2,1,0,18,0,8,0,0,0,0,1,1,6,1,15,3,-1,-1,-1,3,1,3
201734WN06047,1,9,0,10,0,8,0,0,0,0,3,1,1,1,31,6,1360,1,17,-1,-1,-1
201734WN06047,2,9,0,14,0,8,0,0,0,0,4,1,1,1,36,7,1598,2,1,-1,-1,-1
201734WN06067,1,9,0,18,0,8,0,0,0,0,1,1,1,1,53,8,1598,2,4,4,1,4
201734WN06067,2,9,0,3,0,8,0,0,0,0,2,1,6,2,61,9,1797,8,6,-1,-1,-1
201734WN06087,1,9,0,9,0,8,0,0,0,0,1,1,2,2,54,8,1000,1,26,5,1,5
201734WN06087,2,9,0,18,0,8,0,0,0,0,1,1,6,1,27,6,1596,1,5,10,2,10
201734WN06147,1,9,0,18,0,0,5,0,0,0,1,1,6,2,43,7,-1,-1,-1,-1,-1,-1
201734WN06147,2,21,0,18,0,0,0,0,0,0,2,1,1,1,48,8,11967,2,6,5,2,5
201734WN06177,1,3,0,18,0,8,0,0,0,0,1,1,6,1,19,4,-1,-1,-1,2,1,2
201734WN06177,2,9,0,9,0,8,0,0,0,0,1,1,6,1,35,6,-1,-1,-1,2,1,2
201734WN06187,1,5,0,17,0,0,0,0,1,7,1,1,6,1,20,4,-1,-1,-1,2,1,2
201734WN06187,2,19,0,17,0,0,0,0,0,0,2,1,2,2,40,7,1996,2,5,10,2,10
201734WN06187,3,4,0,17,0,0,0,0,0,0,3,1,6,1,52,8,1585,1,5,2,1,2
201734WN06197,1,9,0,5,0,0,0,0,0,0,3,1,6,2,39,7,3474,1,20,1,1,1
201734WN06217,1,9,0,12,0,8,0,0,0,0,3,1,6,1,22,5,3950,1,17,-1,-1,-1
201734WN06217,2,9,0,10,0,8,0,0,0,0,4,1,6,1,43,7,1798,1,11,2,1,2
201734WN06227,1,9,0,9,0,8,0,0,0,0,1,1,6,1,28,6,998,1,17,2,1,2
201734WN06227,2,9,0,18,0,8,0,0,0,0,1,1,2,2,54,8,1390,1,17,9,2,9
201734WN06237,1,5,0,18,0,0,1,0,7,0,1,1,6,1,36,7,750,1,24,2,1,2
201734WN06237,2,9,0,3,0,0,0,0,0,0,2,1,2,1,33,6,1796,1,13,7,1,7
201734WN06237,3,9,0,18,0,0,0,0,0,0,1,1,2,2,38,7,998,1,1,9,2,9
201734WN06277,1,9,0,9,0,8,0,0,0,0,1,1,6,2,57,9,1999,1,12,5,1,5
201734WN06277,2,9,0,18,0,8,0,0,0,0,1,1,6,2,20,4,1240,1,11,8,1,8
201734WN06317,1,9,0,9,0,8,0,0,0,0,1,1,6,2,26,6,1328,1,11,1,1,1
201734WN06317,2,9,0,10,0,8,0,0,0,0,3,1,6,2,22,5,1686,2,10,-1,-1,-1
201734WN06317,3,1,0,18,0,8,0,0,0,0,3,1,6,2,23,5,-1,-1,-1,2,1,2
201734WN06417,1,9,0,9,0,8,0,0,0,0,4,1,6,1,17,4,1896,2,9,-1,-1,-1
201734WN06417,2,9,0,18,0,8,0,0,0,0,1,1,1,1,30,6,1995,2,11,4,1,4
201734WN06467,1,19,0,18,0,0,0,0,0,0,1,1,1,1,42,7,-1,-1,-1,3,1,3
201734WN06467,2,21,0,3,0,0,0,0,0,0,2,1,1,1,46,8,10837,2,1,-1,-1,-1
201734WN06497,1,9,0,9,0,8,0,0,0,0,1,1,6,1,34,6,1596,1,11,7,1,7
201734WN06497,2,9,0,14,0,8,0,0,0,0,1,1,6,2,34,6,1598,2,1,-1,-1,-1
