Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type
2013521300166,1,9,0,18,0,8,0,0,0,0,1,1,6,1,9,1997,2,12,10,1
2013521300166,2,1,0,18,0,8,0,0,0,0,1,1,6,1,8,-1,-1,-1,7,1
2013521300173,1,9,0,18,0,4,0,0,0,0,1,1,1,1,6,1956,2,3,3,1
2013521300173,2,1,0,18,0,8,0,0,0,0,1,1,6,2,6,-1,-1,-1,-1,-1
2013521300187,1,2,0,18,0,1,0,0,0,0,1,1,6,1,4,-1,-1,-1,9,2
2013521300187,2,9,0,9,0,1,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1
2013521300194,1,9,0,3,0,0,0,0,0,0,2,1,6,1,6,1796,1,16,8,1
2013521300194,2,9,0,18,0,0,0,0,0,0,1,1,6,2,6,1198,1,7,-1,-1
2013521300199,1,9,0,7,0,1,0,0,0,0,4,1,6,1,7,2495,2,10,9,1
2013521300199,2,1,0,15,0,1,0,0,0,0,1,1,6,1,5,-1,-1,-1,9,1
2013521300207,1,9,0,1,0,0,0,0,0,0,4,1,3,2,7,1870,2,12,8,1
2013521300212,1,3,0,3,0,1,0,0,0,0,2,1,6,1,5,50,1,3,8,1
2013521300212,2,9,0,4,0,1,0,0,0,0,1,1,6,2,5,1229,1,8,7,1
2013521300222,1,11,0,2,0,0,0,0,0,0,0,1,1,1,9,-1,-1,-1,2,1
2013521300223,1,9,0,3,0,1,0,0,0,0,2,1,6,2,6,1299,1,10,2,1
2013521300223,2,9,0,18,0,1,0,0,0,0,1,1,6,1,6,-1,-1,-1,6,1
2013521300225,1,1,0,18,0,8,0,0,0,0,2,1,6,1,5,-1,-1,-1,4,1
2013521300225,2,9,0,9,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
2013521300236,1,8,0,18,0,8,0,0,0,0,4,1,1,1,7,2664,2,13,2,1
2013521300236,2,9,0,18,0,6,0,0,0,0,1,1,6,1,6,1598,1,7,-1,-1
2013521300246,1,9,0,3,0,0,0,0,0,0,2,1,6,2,4,-1,-1,-1,10,1
2013521300246,2,9,0,18,0,0,0,0,0,0,1,1,6,1,5,1598,1,1,-1,-1
2013521300246,3,9,0,3,0,0,0,0,0,0,2,1,6,2,7,2179,2,-1,-1,-1
2013521300254,1,9,0,3,0,0,0,0,0,0,2,1,6,1,9,1968,2,3,10,1
2013521300254,2,9,0,3,0,0,0,0,0,0,2,1,6,1,6,1781,1,12,8,1
2013521300254,3,9,0,18,0,0,0,0,0,0,1,1,6,1,6,1984,1,19,8,3
2013521300257,1,1,0,14,0,0,0,0,0,0,1,1,1,1,6,-1,-1,-1,3,1
2013521300257,2,9,0,12,0,0,0,0,0,0,3,1,6,1,7,-1,-1,-1,-1,-1
2013521300261,1,9,0,9,0,6,0,0,0,0,1,1,6,1,11,1998,1,9,8,2
2013521300261,2,9,0,18,0,8,0,0,0,0,1,1,6,1,5,-1,-1,-1,9,3
2013521300269,1,9,0,1,0,0,0,0,0,0,2,1,6,2,5,1199,1,10,4,2
2013521300272,1,9,0,9,0,6,0,0,0,0,1,1,6,1,10,1598,1,5,9,1
2013521300272,2,3,0,18,0,1,0,0,0,0,4,1,6,1,5,125,1,3,1,1
2013521300277,1,1,0,18,0,8,0,0,0,0,3,1,6,1,6,-1,-1,-1,6,1
2013521300277,2,9,0,11,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
2013521300281,1,9,0,18,0,0,0,0,0,10,1,1,6,1,5,-1,-1,-1,4,1
2013521300287,1,9,0,16,0,0,1,0,0,0,1,1,1,2,6,-1,-1,-1,4,1
2013521300287,2,9,0,17,0,0,1,0,7,0,1,1,1,1,5,-1,-1,-1,4,1
2013521300288,1,9,0,9,0,5,0,0,0,0,1,1,6,2,7,-1,-1,-1,1,1
2013521300289,1,9,0,8,0,6,0,0,0,0,2,1,6,2,6,-1,-1,-1,3,1
2013521300289,2,9,0,7,0,1,0,0,0,0,1,1,6,1,4,-1,-1,-1,8,1
2013521300292,1,9,0,4,0,8,0,0,0,0,1,1,6,1,6,1794,1,11,10,1
2013521300292,2,9,0,4,0,8,0,0,0,0,2,1,6,2,4,1329,1,3,4,1
2013521300292,3,9,0,18,0,8,0,0,0,0,0,1,6,2,10,1248,1,4,5,2
2013521300293,1,9,0,18,0,0,0,0,0,0,1,1,6,1,8,-1,-1,-1,5,1
2013521300294,1,9,0,9,0,5,0,0,0,0,1,1,1,1,6,-1,-1,-1,4,1
2013521300297,1,9,0,18,0,6,0,0,0,0,1,1,6,1,6,1468,1,7,10,1
2013521300297,2,1,0,18,0,6,0,0,0,0,1,1,6,1,7,-1,-1,-1,10,3
2013521300298,1,9,0,9,0,5,0,0,0,0,1,1,6,2,8,1198,1,4,9,1
2013521300299,1,9,0,14,0,8,0,0,0,0,4,1,6,1,6,-1,-1,-1,-1,-1
2013521300299,2,9,0,9,0,6,0,0,0,0,1,1,6,2,5,-1,-1,-1,5,1
2013521300299,3,11,0,2,0,1,0,0,0,0,0,1,1,3,-1,-1,-1,-1,-1,-1
2013521300302,1,9,0,9,0,6,0,0,0,0,4,1,6,1,10,1339,1,3,10,1
2013521300302,2,1,0,9,0,6,0,0,0,0,3,1,6,1,9,-1,-1,-1,10,1
2013521300304,1,11,0,16,0,1,0,0,0,0,0,1,6,1,6,450,2,4,8,3
2013521300304,2,21,0,7,0,5,0,0,0,0,0,1,6,1,6,-1,-1,-1,-1,-1
2013521300317,1,9,0,16,0,8,0,0,0,0,4,1,2,2,6,1198,1,5,3,1
2013521300317,2,9,0,12,2,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
2013521300318,1,9,0,18,0,0,0,0,0,0,1,1,6,2,10,-1,-1,-1,-1,-1
2013521300318,2,1,0,18,0,0,0,0,0,0,1,1,6,2,3,-1,-1,-1,6,1
2013521300319,1,4,0,3,0,1,0,0,0,0,2,1,6,1,8,496,1,32,3,1
2013521300319,2,9,0,18,0,1,0,0,0,0,1,1,6,2,9,1699,2,20,8,2
2013521300321,1,9,0,18,0,0,0,0,0,0,1,1,6,1,5,2204,2,5,-1,1
2013521300321,2,9,0,18,0,0,0,0,0,0,2,1,6,1,7,1956,2,4,6,2
2013521300321,3,9,0,18,0,0,0,0,0,0,2,1,6,2,8,1868,2,13,7,1
2013521300321,4,9,0,18,0,0,0,0,0,0,1,1,6,1,4,1390,1,13,4,1
2013521300323,1,3,0,18,0,8,1,4,0,0,1,1,6,1,9,-1,-1,-1,3,1
2013521300323,2,19,0,2,0,1,0,0,0,0,2,1,6,3,-1,2402,2,4,-1,-1
2013521300327,1,9,0,9,0,5,0,0,0,0,1,1,6,1,11,2188,2,11,4,1
2013521300327,2,1,0,18,0,8,0,0,0,0,1,1,6,1,7,-1,-1,-1,7,1
2013521300334,1,1,0,18,0,1,0,0,0,0,1,1,6,1,9,-1,-1,-1,6,1
2013521300334,2,9,0,1,0,2,0,0,0,0,2,1,6,2,6,-1,-1,-1,8,1
2013521300340,1,3,0,18,0,8,0,0,0,0,1,1,6,1,4,125,1,1,3,1
2013521300340,2,9,0,9,0,5,0,0,0,0,1,1,6,1,5,1199,1,9,4,1
2013521300341,1,9,0,4,0,1,0,0,0,0,1,1,6,1,8,-1,-1,-1,7,1
2013521300341,2,9,0,3,0,1,0,0,0,0,2,1,6,1,4,1242,1,14,6,1
2013521300344,1,9,0,5,0,4,0,0,0,0,1,1,2,2,7,1560,2,6,10,1
2013521300344,2,1,0,18,0,8,0,0,0,0,4,1,1,1,6,-1,-1,-1,5,1
2013521300360,1,9,0,4,0,1,0,0,0,0,1,1,6,2,7,1995,2,6,3,1
2013521300360,2,9,0,4,0,1,0,0,0,0,2,1,6,1,-1,-1,-1,-1,6,1
2013521300360,3,9,0,4,0,1,0,0,0,0,2,1,6,1,5,1275,1,18,7,1
2013521300362,1,9,0,18,0,0,0,0,0,0,1,1,6,2,8,1242,1,1,10,1
2013521300365,1,9,0,3,0,0,0,0,0,0,2,1,6,2,5,1242,1,7,9,1
2013521300365,2,9,0,18,0,0,0,0,0,0,1,1,6,1,11,-1,-1,-1,3,1
2013521300372,1,9,0,3,0,0,0,0,0,0,2,1,6,2,6,1398,1,1,10,1
2013521300372,2,9,0,18,0,0,0,0,0,0,1,1,6,2,-1,1910,2,3,10,2
2013521300372,3,9,0,18,0,0,0,0,0,0,1,1,6,2,-1,1248,1,4,7,1
2013521300372,4,9,0,18,0,0,0,0,0,0,1,1,6,1,6,-1,-1,-1,5,1
2013521300378,1,9,0,4,0,0,0,4,0,0,4,1,6,1,9,-1,-1,-1,10,1
2013521300378,2,9,0,1,0,0,0,0,0,0,2,1,6,1,7,-1,-1,-1,-1,-1
2013521300378,3,9,0,2,0,0,0,0,0,0,3,1,6,3,-1,2000,2,7,-1,-1
2013521300378,4,9,0,2,0,0,0,0,0,0,3,1,6,3,-1,1390,1,9,-1,-1
2013521300381,1,9,0,18,0,0,0,0,0,0,1,1,6,1,11,1400,1,7,7,1
2013521300381,2,9,0,14,0,0,0,0,0,0,2,1,6,1,7,1149,1,7,3,1
2013521300381,3,9,0,18,0,0,0,0,0,0,3,1,6,1,8,973,1,11,9,2
2013521300395,1,9,0,3,0,1,0,0,0,0,2,1,6,2,6,1796,1,5,1,1
2013521300395,2,9,0,18,0,1,0,0,0,0,1,1,6,1,6,2495,2,16,-1,-1
2013521300408,1,9,0,7,0,6,0,0,0,0,1,1,6,1,4,1560,2,4,7,1
2013521300408,2,4,0,18,0,8,0,0,0,0,1,1,6,1,7,750,1,31,9,2
2013521300415,1,8,0,18,0,0,0,0,0,0,0,1,1,1,8,-1,-1,-1,10,1
2013521300429,1,4,0,18,0,2,0,0,0,0,3,1,6,1,8,998,1,5,5,1
2013521300438,1,9,0,4,0,0,0,0,0,0,1,1,6,1,5,-1,-1,-1,4,1
2013521300438,2,9,0,6,0,0,0,4,0,0,2,1,6,1,6,1396,1,8,2,1
2013521300438,3,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,998,1,14,-1,-1
2013521300442,1,2,0,18,0,0,0,0,0,0,1,1,6,1,4,50,1,10,1,1
2013521300453,1,9,0,18,0,0,5,0,1,7,1,1,6,1,9,1597,1,16,4,1
2013521300453,2,9,0,11,0,0,1,0,0,0,2,1,6,1,8,1995,2,2,1,2
2013521300456,1,9,0,18,0,0,0,0,0,0,1,1,6,1,11,1339,1,4,2,1
2013521300456,2,9,0,2,0,0,0,0,0,0,4,1,6,2,8,1598,1,2,6,1
2013521300456,3,9,0,2,0,0,0,0,0,0,4,1,6,1,9,1560,2,2,8,3
2013521300460,1,9,0,16,0,0,0,0,7,8,1,1,6,1,9,1296,1,5,9,3
2013521300462,1,9,0,18,0,2,0,0,0,0,1,1,6,3,-1,1870,2,10,-1,-1
2013521300463,1,9,0,10,0,8,0,0,0,0,1,1,6,2,4,1299,1,9,8,1
2013521300463,2,3,0,18,0,8,0,0,0,0,1,1,6,1,5,124,1,3,10,1
2013521300464,1,9,0,9,0,6,0,0,0,0,1,1,6,2,7,-1,-1,-1,-1,-1
2013521300464,2,1,0,18,0,8,0,0,0,0,1,1,6,2,7,-1,-1,-1,3,1
2013521300465,1,9,0,18,0,1,0,0,0,0,1,1,6,1,7,1968,2,6,3,1
2013521300483,1,3,0,17,0,1,0,0,0,0,2,1,6,1,10,-1,-1,-1,3,1
2013521300483,2,9,0,17,0,1,0,0,0,0,1,1,6,2,4,-1,-1,-1,2,1
2013521300483,3,90,0,2,0,1,0,0,0,0,3,1,6,1,9,2987,2,2,2,1
2013521300483,4,9,5,17,0,1,0,8,0,0,4,1,6,1,9,1560,2,2,2,1
2013521300484,1,9,0,18,0,0,0,0,0,0,1,1,6,1,4,1796,1,13,3,1
2013521300484,2,9,0,18,0,0,0,0,0,0,0,1,6,1,10,1896,2,9,4,2
2013521300487,1,1,0,18,0,8,0,0,0,0,4,1,6,2,7,-1,-1,-1,10,1
2013521300487,2,9,0,9,0,6,0,0,0,0,1,1,6,1,7,-1,-1,-1,8,3
2013521300490,1,9,5,9,0,6,0,0,0,0,3,1,6,1,6,-1,-1,-1,10,1
2013521300490,2,5,0,18,0,8,0,0,0,0,1,1,6,1,7,599,1,4,7,2
2013521300493,1,9,0,18,0,1,0,0,0,0,1,1,1,1,6,-1,-1,-1,1,1
2013521300493,2,21,1,10,0,1,0,0,0,0,2,1,1,1,9,-1,-1,-1,7,1
2013521300493,3,9,0,10,0,1,0,0,0,0,2,1,6,1,8,-1,-1,-1,6,3
2013521300497,1,9,0,7,0,5,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
2013521300497,2,1,0,18,0,8,0,0,0,0,2,1,6,1,3,-1,-1,-1,1,1
2013521300498,1,9,0,18,0,0,0,0,0,0,1,1,6,1,7,1195,1,15,4,1
2013521300498,2,1,0,18,0,0,0,0,0,0,2,1,6,2,7,-1,-1,-1,2,1
2013521300505,1,1,0,18,0,8,0,0,0,0,4,1,6,1,7,-1,-1,-1,10,1
2013521300505,2,9,0,9,0,6,0,0,0,0,1,1,6,2,4,1242,1,13,-1,-1
2013521300511,1,9,0,18,0,1,0,0,0,0,1,1,6,2,11,999,1,7,4,1
2013521300511,2,9,0,4,0,1,0,0,0,0,2,1,6,2,9,1497,8,5,8,1
2013521300513,1,8,0,5,0,6,0,0,0,0,3,1,1,1,6,1870,2,7,7,3
2013521300522,1,9,0,3,0,3,0,0,0,0,0,1,1,2,10,1590,1,11,8,1
2013521300522,2,19,0,5,0,3,0,0,0,0,1,1,1,3,-1,-1,-1,-1,-1,-1
2013521300525,1,9,4,6,0,8,0,0,0,0,3,1,6,1,9,-1,-1,-1,-1,2
2013521300525,2,9,0,18,0,8,0,0,0,0,1,1,6,1,11,1560,2,2,10,2
2013521300532,1,9,0,18,0,2,0,0,7,3,1,1,6,2,7,1240,1,4,8,1
2013521300536,1,9,0,18,0,4,0,4,0,0,1,1,6,1,5,-1,-1,-1,10,1
2013521300536,2,9,0,2,0,8,0,4,0,0,2,1,6,3,-1,1984,1,6,-1,-1
2013521300536,3,9,0,2,0,8,0,0,0,0,2,1,6,1,7,1997,1,13,10,1
2013521300543,1,9,0,9,0,5,0,0,0,0,1,1,6,2,7,998,1,11,1,1
2013521300543,2,1,0,9,0,5,0,0,0,0,1,1,6,2,5,-1,-1,-1,8,1
2013521300547,1,9,0,18,0,2,0,0,0,0,1,1,6,2,8,998,1,7,9,1
2013521300548,1,9,0,9,0,5,0,0,0,0,1,1,6,1,7,-1,-1,-1,9,1
2013521300548,2,5,0,18,0,1,0,0,0,0,1,1,6,1,7,803,1,3,9,1
2013521300551,1,9,0,1,9,6,0,0,0,0,2,1,6,2,11,1299,1,13,10,1
2013521300555,1,9,0,3,0,1,0,0,0,0,2,1,2,1,6,-1,-1,-1,5,1
2013521300555,2,9,0,18,0,1,1,0,0,0,1,1,6,1,5,1299,1,14,9,1
2013521300560,1,19,0,18,0,1,0,0,0,0,0,1,6,1,-1,-1,-1,-1,-1,-1
2013521300564,1,9,0,18,0,1,0,0,0,0,1,1,6,2,4,-1,-1,-1,-1,-1
2013521300571,1,1,0,18,0,8,0,0,0,0,4,1,6,2,7,-1,-1,-1,1,1
2013521300571,2,9,0,18,0,4,0,0,0,0,1,1,2,1,6,1900,2,14,-1,-1
2013521300572,1,1,0,5,0,8,0,0,0,0,1,1,6,1,3,-1,-1,-1,4,1
2013521300572,2,9,0,18,0,5,0,0,0,0,1,1,1,1,6,1560,2,1,10,1
2013521300577,1,8,0,7,2,2,0,0,0,0,1,1,6,1,8,-1,-1,-1,3,1
2013521300582,1,2,0,14,0,8,0,0,0,0,3,1,6,1,4,49,1,4,6,1
2013521300582,2,9,0,9,0,6,0,0,0,0,4,1,6,2,5,1199,1,9,10,1
2013521300585,1,9,0,18,0,0,0,0,0,0,3,1,6,2,8,998,1,14,4,1
2013521300589,1,2,0,11,0,0,0,10,4,0,1,1,6,2,8,124,1,4,9,1
2013521300600,1,9,0,4,0,2,0,0,0,0,1,1,6,2,7,1560,2,3,3,1
2013521300600,2,21,0,1,0,2,0,0,0,0,2,1,6,3,-1,4500,2,7,-1,-1
2013521300601,1,9,0,18,0,8,0,4,0,0,1,1,6,1,7,-1,-1,-1,8,1
2013521300601,2,1,0,18,0,8,0,0,0,0,1,1,6,1,6,-1,-1,-1,2,1
2013521300601,3,9,0,2,0,8,0,0,0,0,2,1,6,3,-1,1124,1,9,-1,-1
2013521300601,4,9,0,18,0,8,0,0,0,0,0,1,6,1,5,-1,-1,-1,-1,-1
2013521300607,1,9,0,18,0,0,0,0,0,0,1,1,6,2,5,1360,1,12,4,1
2013521300607,2,9,0,18,0,0,0,0,0,0,1,1,6,1,8,998,1,6,10,1
2013521300612,1,9,0,18,0,1,0,0,0,0,1,1,6,2,8,2987,2,2,10,1
2013521300612,2,9,0,5,0,4,0,0,0,0,2,1,6,2,8,1493,2,8,2,1
2013521300620,1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
2013521300628,1,9,0,5,0,0,0,0,0,0,1,1,6,2,9,1389,1,17,5,1
2013521300628,2,9,0,18,0,0,0,0,0,0,1,1,6,1,6,1686,2,8,1,1
2013521300629,1,9,0,3,0,0,0,0,0,0,3,1,6,1,9,2685,2,11,10,3
2013521300629,2,9,0,12,0,0,0,0,0,0,3,1,6,1,4,1198,1,1,10,1
2013521300630,1,9,0,18,0,8,0,0,0,0,4,1,6,2,6,-1,-1,-1,10,1
2013521300630,2,9,0,9,0,6,0,0,0,0,3,1,6,1,4,1149,1,17,5,1
2013521300639,1,9,0,9,0,6,0,0,0,0,1,1,6,2,5,1396,1,11,10,1
2013521300639,2,1,0,18,4,8,0,0,0,0,1,1,6,1,9,-1,-1,-1,6,1
2013521300640,1,9,0,17,0,0,0,0,0,0,3,1,6,2,4,-1,-1,-1,8,1
2013521300640,2,9,0,16,0,0,0,0,0,0,3,1,6,2,5,1360,1,12,7,1
2013521300642,1,4,0,5,0,8,0,0,0,0,2,1,6,1,5,124,1,2,5,1
2013521300642,2,9,0,9,0,5,0,0,0,0,1,1,6,1,9,1299,1,12,9,1
2013521300660,1,8,0,18,0,2,0,0,0,0,0,1,6,1,6,1997,2,8,10,1
2013521300662,1,9,0,9,0,1,0,0,0,0,2,1,6,2,6,1124,1,16,4,1
2013521300662,2,9,0,18,0,1,0,0,0,0,1,1,6,2,6,1242,1,11,4,1
2013521300665,1,1,0,18,0,1,1,0,0,0,3,1,2,1,5,-1,-1,-1,9,1
2013521300665,2,9,0,9,0,1,1,0,0,0,1,1,6,2,6,1896,2,7,-1,-1
2013521300668,1,4,0,18,0,8,0,0,0,0,3,1,6,1,5,125,1,1,7,1
2013521300668,2,9,0,9,0,5,0,0,0,0,1,1,6,1,9,2148,2,7,10,1
2013521300669,1,9,0,18,0,0,0,0,0,0,1,1,6,1,6,-1,-1,-1,-1,-1
2013521300670,1,9,0,18,0,2,0,0,0,0,1,1,1,1,8,-1,-1,-1,5,1
2013521300674,1,9,0,9,0,6,0,0,0,0,3,1,6,1,4,1800,1,14,9,1
2013521300692,1,11,0,18,0,1,0,0,0,0,0,1,6,1,6,9360,2,6,9,1
2013521300704,1,9,0,18,0,0,0,4,0,0,1,1,2,1,5,1299,1,10,9,1
2013521300704,2,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,1299,1,6,-1,-1
2013521300704,3,9,0,2,0,0,0,0,0,0,1,1,6,3,-1,1796,1,9,-1,-1
2013521300704,4,9,0,2,0,0,0,0,0,0,1,1,6,3,-1,1124,1,13,-1,-1
2013521300709,1,9,0,18,0,2,0,0,0,0,1,1,6,1,8,-1,-1,-1,-1,-1
2013521300713,1,9,0,18,0,0,0,0,0,0,1,1,6,1,7,1794,1,8,9,1
2013521300713,2,21,1,18,0,0,0,0,0,0,2,1,1,1,8,4899,2,3,6,1
2013521300714,1,9,0,3,0,1,0,0,0,0,2,1,2,2,7,1332,1,3,5,1
2013521300714,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,1388,1,6,-1,-1
2013521300720,1,5,0,18,0,0,1,0,0,0,2,1,6,1,6,656,1,7,6,1
2013521300720,2,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,1956,2,1,-1,-1
2013521300723,1,9,0,9,0,5,0,0,0,0,1,1,6,1,4,1396,1,10,3,1
2013521300723,2,9,0,18,0,8,0,0,0,0,1,1,6,1,5,2494,1,19,7,1
2013521300727,1,9,0,9,0,6,0,0,0,0,1,1,6,2,4,1360,1,4,1,1
2013521300727,2,2,0,18,0,8,0,0,0,0,4,1,6,1,5,49,1,13,1,1
2013521300735,1,9,0,7,0,6,0,0,0,0,2,1,6,2,10,1598,1,9,1,1
2013521300735,2,9,0,18,0,8,0,0,0,0,1,1,6,2,9,2148,2,4,5,1
2013521300737,1,9,0,3,0,1,0,0,0,0,2,1,6,2,7,2400,2,3,6,3
2013521300737,2,9,0,3,0,1,0,0,0,0,2,1,6,2,6,1998,1,11,7,2
2013521300737,3,9,0,18,0,1,0,0,0,0,1,1,6,1,6,1388,1,4,5,1
2013521300738,1,9,0,17,0,8,1,0,0,0,1,1,6,2,8,1199,1,10,4,1
2013521300741,1,9,0,18,0,0,0,0,0,0,1,1,6,1,6,1360,1,7,8,1
2013521300741,2,9,0,12,0,0,0,0,0,0,3,1,6,1,7,1896,2,11,2,1
2013521300742,1,9,0,9,0,5,0,0,0,0,1,1,6,1,8,1596,1,8,8,1
2013521300742,2,9,0,18,0,8,0,0,0,0,1,1,6,2,7,1242,1,11,5,1
2013521300747,1,9,0,7,0,4,0,0,0,0,1,1,6,1,10,1248,1,1,4,1
2013521300747,2,1,0,18,0,3,0,0,0,0,1,1,6,2,6,-1,-1,-1,3,1
2013521300753,1,9,0,9,0,5,0,0,0,0,1,1,6,2,5,1199,1,10,4,1
2013521300753,2,1,0,18,0,1,0,0,0,0,1,1,6,1,8,-1,-1,-1,8,1
2013521300788,1,9,0,3,0,2,0,0,0,0,2,1,6,1,10,1998,2,11,8,1
2013521300788,2,9,0,18,0,2,1,0,0,0,1,1,6,3,4,1299,1,11,-1,-1
2013521300789,1,9,0,9,0,6,0,0,0,0,1,1,6,1,7,1781,1,13,5,2
2013521300789,2,9,0,18,0,1,0,0,0,0,1,1,6,2,6,1998,1,3,2,1
2013521300794,1,9,0,7,0,6,0,0,0,0,1,1,6,1,5,1360,1,1,8,1
2013521300794,2,1,0,18,4,8,0,0,0,0,1,1,6,1,5,-1,-1,-1,10,1
2013521300798,1,9,0,18,0,0,0,0,0,0,1,1,6,2,7,2494,2,7,10,1
2013521300798,2,9,0,18,0,0,0,0,0,0,1,1,6,1,5,998,1,14,9,2
2013521300798,3,9,0,18,0,0,0,0,0,0,1,1,6,2,6,1198,1,5,10,1
2013521300798,4,9,0,18,0,0,0,0,0,0,1,1,6,2,6,1242,1,3,10,1
2013521300798,5,9,0,4,0,0,0,0,0,0,2,1,6,2,7,1587,1,7,8,1
2013521300799,1,9,0,2,0,0,0,0,0,0,4,1,6,2,6,1360,1,6,1,1
2013521300799,2,9,0,14,0,0,0,4,0,0,1,1,6,3,-1,1229,1,1,-1,-1
2013521300800,1,1,0,18,0,8,0,0,0,0,4,1,6,1,6,-1,-1,-1,2,1
2013521300800,2,9,0,5,0,4,0,0,0,0,1,1,6,1,8,1995,2,1,10,1
2013521300803,1,1,0,18,0,8,0,0,0,0,4,1,6,1,6,-1,-1,-1,1,1
2013521300803,2,9,0,18,0,4,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
2013521300809,1,19,0,13,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
2013521300809,2,1,0,18,0,1,0,0,0,0,2,1,6,1,10,-1,-1,-1,5,3
2013521300810,1,9,0,5,0,1,0,0,0,0,2,1,6,1,7,1589,1,15,6,1
2013521300810,2,9,0,4,0,1,0,0,0,0,1,1,6,1,6,1975,1,8,7,1
2013521300812,1,9,0,4,0,0,0,0,0,0,2,1,6,1,9,1360,1,11,8,1
2013521300812,2,9,0,18,0,0,0,0,0,0,1,1,6,1,5,1905,2,14,10,1
2013521300820,1,9,0,18,0,2,0,0,0,0,1,1,6,2,4,1242,1,16,7,1
2013521300821,1,3,0,1,0,1,0,0,0,0,2,1,6,1,5,-1,-1,-1,4,1
2013521300827,1,19,0,12,0,0,0,0,0,0,3,1,1,1,5,1995,2,1,9,1
2013521300827,2,1,0,18,0,0,0,0,0,0,1,1,6,1,5,-1,-1,-1,3,1
2013521300836,1,9,0,18,0,2,0,0,0,0,1,1,6,2,8,-1,-1,-1,7,1
2013521300847,1,21,1,18,0,0,0,0,0,0,1,1,1,1,7,12809,2,1,1,1
2013521300847,2,9,0,18,0,0,1,0,5,6,2,1,6,2,7,1299,1,11,5,1
2013521300848,1,5,0,3,0,0,0,0,0,0,1,1,6,1,8,656,1,4,5,1
2013521300848,2,19,0,18,0,0,0,0,0,0,1,1,6,1,6,2402,2,4,-1,-1
2013521300858,1,1,0,15,0,8,0,0,0,0,1,1,6,1,7,-1,-1,-1,3,1
2013521300858,2,9,0,9,0,5,0,0,0,0,3,1,6,2,-1,1598,1,15,1,1
2013521300859,1,9,0,9,0,8,0,0,0,0,1,1,6,2,9,1399,1,7,10,1
2013521300859,2,3,0,18,0,8,0,0,0,0,1,1,6,2,5,124,1,14,9,1
2013521300860,1,9,0,18,0,4,0,0,0,0,3,1,6,1,6,1968,2,4,5,1
2013521300860,2,9,0,18,0,4,0,0,0,0,4,1,6,1,8,-1,-1,-1,7,1
2013521300862,1,9,0,18,0,0,0,0,0,0,1,1,6,1,6,-1,-1,-1,1,1
2013521300862,2,9,0,4,0,0,0,0,0,0,2,1,1,1,7,2993,2,2,7,1
2013521300864,1,9,0,4,0,8,0,0,0,0,1,1,6,1,8,1299,1,15,9,1
2013521300864,2,9,0,3,0,8,0,0,0,0,2,1,6,2,7,1124,1,13,9,1
2013521300871,1,1,0,9,0,8,0,0,0,0,2,1,6,1,6,-1,-1,-1,9,1
2013521300871,2,9,0,9,0,6,0,0,0,0,1,1,6,1,6,1248,1,3,9,1
2013521300887,1,1,0,18,4,8,0,0,0,0,1,1,6,1,7,-1,-1,-1,2,1
2013521300887,2,9,0,9,0,6,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
2013521300902,1,9,0,18,0,2,0,0,0,0,1,1,6,1,10,1796,1,6,8,1
2013521300902,2,90,0,5,0,6,0,0,0,0,3,1,6,1,11,-1,-1,-1,3,1
2013521300905,1,5,0,12,0,1,0,7,0,0,1,1,6,1,6,600,1,11,8,3
2013521300907,1,9,0,18,0,0,0,0,0,0,4,1,6,2,7,1248,2,8,3,1
2013521300908,1,9,0,18,0,8,0,0,0,0,1,1,6,1,7,2231,2,8,3,1
2013521300908,2,9,0,18,0,8,0,7,0,0,4,1,6,2,5,998,1,3,7,1
2013521300910,1,4,0,18,0,1,0,0,0,0,1,1,6,2,5,125,1,5,5,1
2013521300910,2,9,0,3,0,1,0,0,0,0,2,1,6,2,6,1242,1,2,5,1
2013521300911,1,2,0,18,0,8,0,0,0,0,3,1,6,2,4,49,1,4,2,1
2013521300911,2,9,0,9,0,5,0,0,0,0,1,1,6,1,7,1248,1,2,1,1
